address,groups,usdc_delta,spot_delta,flow_type,spot_increases,spot_decreases,spot_net_changes,spot_operations,perp_operations,current_perp_positions,current_spot_holdings
0x5f1055597a652a50c67e62bcf2912dc621bfd49d,smart_money,1525.1789620000054,798045.8999021053,USDC增加，疑似资金回流,-,-,-,-,-,HYPE多 5x $374.45K cross 强平距=+28.02% 中杠杆趋势型；SUI多 5x $247.71K cross 强平距=+42.78% 中杠杆趋势型,MAX $1.07B 数量=166.26M；USDH $13.48 数量=215.953
0x9279737f23ea2c30820b61eba072002a405a526f,smart_money,0.0,773574.5465459824,现货变化,-,-,-,-,-,-,MAX $660.94M 数量=102.34M；NEKO $210.93M 数量=3.50K；WOW $272.61K 数量=4.39K
0x05e70979fd3355133f91fc7c6597a8274169b3be,smart_money,1018.0666429999983,747322.1156601906,USDC增加，疑似资金回流,-,-,-,-,-,XPL多 10x $185.79K cross 强平距=+67.22% 高杠杆短线型；BTC多 20x $120.54K cross 强平距=+99.91% 极高杠杆短线型；ZEC多 5x $51.76K cross 中杠杆趋势型,NEKO $551.73M 数量=9.17K；MAX $6.52M 数量=1.01M；UXPL $423.26 数量=246.8
0x95fde6cf0d305078b7eeac44182a931c169dd947,money_printer,-93.50835999986157,721471.5910177231,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,ETH空 20x $211.16K cross 强平距=+615.04% 极高杠杆短线型；ZEC多 5x $4.01 cross 中杠杆趋势型,MAX $970.71M 数量=150.31M；HYPE $1.37K 数量=15.03K；STAR $0.12 数量=95.4089
0x6fbb33de5f39c690d2decb95b9ab46ed0c83e3bc,smart_money,2123.474679999985,710463.1323678493,USDC增加，疑似资金回流,-,-,-,-,-,BTC多 10x $1.21M cross 强平距=+23.63% 高杠杆短线型,MAX $955.90M 数量=148.01M；UZEC $3.48 数量=166.77；UBTC $0.00 数量=1.4558
0x8a0cd16a004e21e04936a0a01c6f5a49ff937914,smart_money,0.0,680978.9665577412,现货变化,-,-,-,-,-,-,MAX $916.23M 数量=141.87M；KNTQ $1.74M 数量=48.28K；LATINA $20.20K 数量=20.20K
0x643b713c5c6b86f74c0bbd77d0fe257acc772801,money_printer,0.0,680243.414458394,现货变化,-,-,-,-,-,-,MAX $916.05M 数量=141.84M；WOW $108.29K 数量=1.74K；LATINA $48.23K 数量=48.23K
0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,money_printer,645.3955909991637,630206.0678254366,USDC增加，疑似资金回流,-,-,-,-,-,ZEC空 10x $2.34M cross 强平距=+205.54% 高杠杆短线型；ETH空 2x $540.57K cross 强平距=+918.88% 低杠杆长期型；XMR空 2x $46.08K cross 强平距=+9979.79% 低杠杆长期型,MAX $847.92M 数量=131.29M；BRIDGE $267.02K 数量=66.04；LATINA $15.12K 数量=15.12K
0x4c46f7295a1fe70d2ad04dfd5fa0e8007b17cba5,smart_money,629428.6147550001,0.0,USDC增加，疑似资金回流,-,-,-,-,-,-,USOL $0.12 数量=0.125012
0x31dea2516beee92135b96f464eeec3cf292a13f2,money_printer,-249.85908999992535,602561.1871823072,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,ETH多 20x $704.52K cross 极高杠杆短线型；BNB空 10x $223.49K cross 强平距=+5055.01% 高杠杆短线型；HYPE多 3x $142.83K cross 低杠杆长期型,MAX $810.92M 数量=125.56M；KNTQ $131.49K 数量=3.66K；WOW $29.29K 数量=471.489
0x81d4163289cf61a0eaaac4862cb88ef0f4215c29,smart_money,280.4589200000046,599505.4503840208,USDC增加，疑似资金回流,-,-,-,-,-,BTC多 10x $1.21M cross 强平距=+32.33% 高杠杆短线型,MAX $806.61M 数量=124.90M；UBTC $0.00 数量=1.45163；HYPE $0.00 数量=5e-08
0x2ac4880624dae9e823874d65e43bfeba97fc61b5,smart_money,-18.51424799999222,588552.6279404163,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,BTC空 5x $120.46K cross 强平距=+239.84% 中杠杆趋势型；WLD空 1x $12.73K cross 强平距=+2194.56% 低杠杆长期型；MET多 1x $12.28K cross 低杠杆长期型,MAX $791.92M 数量=122.62M；WOW $6.92K 数量=111.374；LICKO $46.86 数量=418.369
0x349bd094209d50280dfaca12779576c748395c15,money_printer,1815.953028000018,582135.406190753,USDC增加，疑似资金回流,-,-,-,-,-,TRX多 10x $256.24K cross 高杠杆短线型；PUMP多 10x $83.82K cross 高杠杆短线型；XMR空 5x $56.57K cross 强平距=+464.47% 中杠杆趋势型,MAX $785.55M 数量=121.64M；UPUMP $2.39M 数量=21.92M；PURR $147.13K 数量=1.71M
0x17c3c8fdbcb7d1b240ce08965e09b1fc91cba868,money_printer,0.0,559480.3364465237,现货变化,-,-,-,-,-,NEAR多 3x $427.33K cross 低杠杆长期型；BTC多 3x $243.45K cross 低杠杆长期型；HYPE多 3x $178.04K cross 低杠杆长期型,MAX $752.76M 数量=116.56M；UPUMP $13.14K 数量=120.37K；LATINA $10.43K 数量=10.43K
0xa4beb4fbe651b00bc16d472e2e1aa1c26b3d90aa,smart_money,13.921497000003,554012.1004264355,USDC增加，疑似资金回流,-,-,-,-,-,GRASS空 3x $1.35K cross 强平距=+3787.10% 低杠杆长期型,NEKO $361.15M 数量=6.00K；MAX $91.48M 数量=14.16M；HWAVE $20.16K 数量=3.12K
0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,smart_money,0.053392219997476786,550402.33423841,USDC增加，疑似资金回流,-,-,-,-,-,-,MAX $358.71M 数量=55.54M；NEKO $210.93M 数量=3.50K；WOW $12.67K 数量=204.013
0x757bb286acc54032172594e2ae11f02442d7c6ea,smart_money,0.0,548453.7579247952,现货变化,-,-,-,-,-,-,MAX $737.92M 数量=114.26M；HYPE $1.04K 数量=11.43K；LICKO $21.65 数量=193.307
0xbb97757984fa4408c13bd3b4a9189f520bf317d3,money_printer,754.6398000000045,543218.6115041971,USDC增加，疑似资金回流,-,-,-,-,-,AERO空 3x $25.97K cross 强平距=+100.24% 低杠杆长期型,MAX $730.88M 数量=113.17M；HYPE $0.00 数量=0.00841924
0x2fcb6898d5a0623de19c3691904927685014c4d8,money_printer,-8261.18668200029,504925.5183608532,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,WLD空 10x $526.99K cross 强平距=+412.63% 高杠杆短线型；NEAR空 10x $47.22K cross 强平距=+4605.33% 高杠杆短线型；MET空 3x $8.70K cross 强平距=+22514.62% 低杠杆长期型,MAX $679.36M 数量=105.19M；HYPE $0.00 数量=4.5e-07
0xf818074d013f376b860c02f0ad2bf98b12139489,smart_money,7.423045000003185,509949.89272403717,USDC增加，疑似资金回流,-,-,-,-,-,ETH空 5x $355.68K cross 强平距=+72.71% 中杠杆趋势型；HYPE多 5x $343.95K cross 强平距=+80.61% 中杠杆趋势型,MAX $304.20M 数量=47.10M；NEKO $210.93M 数量=3.50K；LATINA $16.27K 数量=16.27K
