address,groups,usdc_delta,spot_delta,flow_type,spot_increases,spot_decreases,spot_net_changes,spot_operations,perp_operations,current_perp_positions,current_spot_holdings
0x2306ce07ddca3829cdb1a2a14653dbefc211a9f1,smart_money,-470.72096513999713,-9230335.686986208,USDC减少，疑似资金流出/买入,-,-,-,-,-,AAVE多 10x $93.86K cross 强平距=+95.17% 高杠杆短线型,MAX $778.72M 数量=121.46M；NEKO $180.41M 数量=3.00K；LATINA $134.97K 数量=134.97K
0x2fcb6898d5a0623de19c3691904927685014c4d8,money_printer,11707.285108999815,-8604772.375401378,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,WLD空 10x $510.39K cross 强平距=+427.27% 高杠杆短线型；NEAR空 10x $47.54K cross 强平距=+4569.38% 高杠杆短线型；MET空 3x $8.17K cross 强平距=+24001.47% 低杠杆长期型,MAX $674.43M 数量=105.19M；HYPE $0.00 数量=4.5e-07
0x8aa077f5998d234ac8641d73d6bc4976e2a210fc,smart_money,184.1607340000337,-8474694.115388632,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 20x $135.52K cross 极高杠杆短线型；ETH多 20x $98.34K cross 极高杠杆短线型；JTO空 5x $96.00K cross 强平距=+175.29% 中杠杆趋势型,MAX $664.23M 数量=103.60M；WOW $47.32K 数量=764.872；LATINA $36.08K 数量=36.08K
0x6355f7cf36b24044cd5b089a845113327d0ee58e,money_printer,0.0,-8430113.644936204,现货变化,-,-,-,-,-,-,MAX $660.74M 数量=103.06M；HYPE $0.02 数量=0.219199
0x91a9cadcd7e36cbe8ff604cb634307d7b7643f70,money_printer,-20189.599789550062,-8392691.274093151,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 4x $2.20M cross 强平距=+79.13% 中杠杆趋势型；ETH空 4x $944.10K cross 强平距=+188.37% 中杠杆趋势型,MAX $657.81M 数量=102.60M；HYPE $1.62K 数量=17.70K
0x72655b3926db3afbe914a53b0604905af7ce11a5,money_printer,0.0,-8392216.694435954,现货变化,-,-,-,-,-,-,MAX $657.77M 数量=102.59M；UETH $0.00 数量=0.115009；HYPE $0.00 数量=6e-07
0x81dd236893b50383256aee3ccd6ded98fdd155b6,smart_money,-7.4820789999794215,-8389751.021677375,USDC减少，疑似资金流出/买入,-,-,-,-,-,PAXG空 3x $48.13K isolated 强平距=+47.35% 低杠杆长期型；MNT空 5x $7.82K cross 强平距=+6115.03% 中杠杆趋势型；SEI空 5x $6.64K cross 强平距=+7566.11% 中杠杆趋势型,MAX $657.58M 数量=102.56M；LICKO $46.31 数量=413.476；LQNA $8.62 数量=4
0xa5ee12ffed6a53622c11ea5f678ccea19b8b243f,smart_money,0.0,-8384264.809739351,现货变化,-,-,-,-,-,-,MAX $657.15M 数量=102.50M；WOW $1.61K 数量=25.9689；MEOW $0.29 数量=21.7551
0x5647249079e257329ecb6f46ed41821d3c69e7de,money_printer,0.0,-8382370.208890319,现货变化,-,-,-,-,-,NEAR空 10x $1.14M cross 强平距=+195.73% 高杠杆短线型；LIT空 5x $741.59K cross 强平距=+287.04% 中杠杆趋势型；XPL空 10x $526.59K cross 强平距=+425.11% 高杠杆短线型,MAX $657.00M 数量=102.47M；LATINA $20.13K 数量=20.13K；LICKO $24.62 数量=219.798
0xbfc79c444c41a74516bf31237ebf586a231480b4,money_printer,-328.3621770000318,-8380236.343197107,USDC减少，疑似资金流出/买入,-,-,-,-,-,UNI空 10x $46.63K cross 强平距=+1407.70% 高杠杆短线型；NEAR空 10x $37.95K cross 强平距=+1715.50% 高杠杆短线型；STBL空 3x $12.92K cross 强平距=+4590.53% 低杠杆长期型,MAX $656.83M 数量=102.45M；LATINA $20.12K 数量=20.12K；STRICT $85.50 数量=659.126
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,money_printer,-7533.482926999219,-8372478.276830912,USDC减少，疑似资金流出/买入,-,-,-,-,-,ETH空 25x $7.87M cross 强平距=+48.11% 极高杠杆短线型；BTC空 40x $4.22M cross 强平距=+90.51% 极高杠杆短线型；SOL空 20x $955.96K cross 强平距=+393.52% 极高杠杆短线型,MAX $656.22M 数量=102.35M；WOW $27.18K 数量=439.383；LATINA $20.12K 数量=20.12K
0x32dfc80aba2b7f2c5ad6b2f9a84cd615a6c380e8,smart_money,0.0,-8348319.928367734,现货变化,-,-,-,-,-,-,MAX $654.33M 数量=102.06M；LATINA $60.07K 数量=60.07K；LICKO $168.83 数量=1.51K
0xbe19541903f64af97bcf8436f4d15bf3a56b8bd1,money_printer,-13118.99045199994,-8321187.321802139,USDC减少，疑似资金流出/买入,-,-,-,-,-,WLFI空 5x $736.95K cross 强平距=+548.20% 中杠杆趋势型；MEGA空 3x $506.15K cross 强平距=+748.03% 低杠杆长期型；ASTER空 3x $478.54K cross 强平距=+841.23% 低杠杆长期型,MAX $652.21M 数量=101.73M；UETH $0.00 数量=1.99912；HYPE $0.00 数量=4e-08
0x2025137a136bea7446deba681cbfc7cf1970840e,money_printer,0.0,-8322796.811629772,现货变化,-,-,-,-,-,PAXG多 10x $207.50K cross 高杠杆短线型；SPX多 5x $49.57K cross 中杠杆趋势型；APT多 10x $22.36K cross 高杠杆短线型,MAX $652.39M 数量=101.75M；UPUMP $4.63M 数量=42.36M；PUP $166.75K 数量=1.64M
0x5405450cae1b86581f017d1c35ad954d8703f802,money_printer,119.00191699992865,-8317515.752909422,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $651.92M 数量=101.68M；HYPE $928.68 数量=10.17K
0xac7bbfed474127e8683320421264d403fd2155f9,money_printer,0.0,-8310571.19443953,现货变化,-,-,-,-,-,SOL空 20x $305.93K cross 强平距=+149.69% 极高杠杆短线型,MAX $651.37M 数量=101.60M；LICKO $24.54 数量=219.147；HYPE $0.00 数量=0.00681554
0x1a6132837f1857196677f06515041bb817affe9e,smart_money,589.8683309999906,-8309774.493081808,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,XPL多 3x $133.50K isolated 强平距=+36.57% 低杠杆长期型,MAX $651.31M 数量=101.59M；LATINA $21.61K 数量=21.61K；HYPE $456.72 数量=5.00K
0xca4903c207a0df58bf37d4bc8bbc5210726f53c8,money_printer,0.0,-8307973.924970627,现货变化,-,-,-,-,-,SOL空 20x $6.13M cross 强平距=+81.79% 极高杠杆短线型；BTC空 40x $5.77M cross 强平距=+88.08% 极高杠杆短线型；ETH多 25x $2.76M cross 极高杠杆短线型,MAX $651.17M 数量=101.56M
0xaa2a33c424b92cdc042e40c522cb48e586e83026,smart_money,-1595.2543989998521,-8303012.525997877,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 5x $931.63K cross 强平距=+92.24% 中杠杆趋势型；ETH空 5x $175.78K cross 强平距=+499.91% 中杠杆趋势型,MAX $650.78M 数量=101.50M；HYPE $0.00 数量=9e-08
0xf28e1b06e00e8774c612e31ab3ac35d5a720085f,money_printer,0.0,-8288487.733739495,现货变化,-,-,-,-,-,HYPE空 10x $1.54M cross 强平距=+308.16% 高杠杆短线型；NEAR空 10x $1.22M cross 强平距=+384.99% 高杠杆短线型；LIT空 5x $1.06M cross 强平距=+428.34% 中杠杆趋势型,MAX $649.64M 数量=101.33M；KNTQ $229.66K 数量=6.39K；USDT0 $17.76 数量=137.975
0x645b2eeaa0a46df3c4211bebda1b2c7703e287b8,money_printer,0.0,-8283068.539446473,现货变化,-,-,-,-,-,HYPE空 3x $20.20M cross 强平距=+71.02% 低杠杆长期型；ETH多 20x $1.01M cross 极高杠杆短线型；ASTER空 5x $708.16K cross 强平距=+2009.17% 中杠杆趋势型,MAX $649.22M 数量=101.26M；HYPE $13.43K 数量=147.03K
0x294fd17c700331aad5cc480400050e1005d2c531,smart_money,0.0,-8270586.454324961,现货变化,-,-,-,-,-,-,MAX $648.21M 数量=101.10M；KNTQ $370.41K 数量=10.30K；WOW $328.28K 数量=5.31K
0x3286cd2bd1b67afbcbb6988bebd50229120092e1,smart_money,94.87337099999422,-8244602.362461209,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $646.20M 数量=100.79M；LICKO $37.56 数量=335.384；LATINA $0.74 数量=0.7445
0x9e8b1e51c642f4c8b87c6ba11c53d516a218afc4,money_printer,-49923.07802100107,-8193025.0332176685,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $642.16M 数量=100.16M；LATINA $1.59 数量=1.5891；HFUN $0.05 数量=0.00457203
0x59319c81c0cf3d02e3b68996c2dfe47308a006dc,smart_money,0.0,-8242782.734676838,现货变化,-,-,-,-,-,-,MAX $646.06M 数量=100.77M；LICKO $90.35 数量=806.718；NEIRO $17.57 数量=676.038
0xd8c5228c515db3043dfa0c8cd6f22450ee9a99b0,money_printer,5349.057392001152,-8235702.854651809,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $645.51M 数量=100.68M；HYPE $0.00 数量=0.00852006
0x98785f2a43fe32f972476b86ed5a5cfaf5240f00,smart_money,1258.6912935099972,-8235706.633717418,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $124.03K cross 高杠杆短线型,MAX $645.47M 数量=100.68M；PURR $42.34K 数量=500.13K；HYPE $913.42 数量=10.00K
0xd4c1f7e8d876c4749228d515473d36f919583d1d,money_printer,0.0,-8216828.636518478,现货变化,-,-,-,-,-,BTC多 12x $6.58M cross 强平距=+31.36% 高杠杆短线型；ETH多 12x $3.17M cross 强平距=+65.71% 高杠杆短线型；HYPE空 10x $1.75M cross 强平距=+112.32% 高杠杆短线型,MAX $644.03M 数量=100.45M；LATINA $10.43K 数量=10.43K；LICKO $24.57 数量=219.346
0x352deb23bebae8b4c57d0ae341d9c1951fd8425a,smart_money,-969.9114340000087,-8214813.820713043,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 40x $317.46K cross 强平距=+31.00% 极高杠杆短线型；ZEC空 10x $34.82K cross 强平距=+272.63% 高杠杆短线型；TNSR多 3x $2.29K cross 低杠杆长期型,MAX $643.87M 数量=100.43M；LICKO $31.72 数量=283.214；TIME $1.47 数量=603.448
0x656c54089502d4ab36a35166b514ec761c33f4b7,smart_money,0.0,-8213570.246415734,现货变化,-,-,-,-,-,-,MAX $643.77M 数量=100.41M；UBTC $0.00 数量=0.00673325；HYPE $0.00 数量=2e-08
0x89abe626dc7f010138bc08e0100f1e4e13c30d32,money_printer,0.0,-8211994.90517652,现货变化,-,-,-,-,-,-,MAX $643.65M 数量=100.39M；HYPE $0.00 数量=0.00443076
0x8fbb1aad00013c4e32bb033337b7cb792ab2fc4e,smart_money,-3910.450060000003,-8208002.023436785,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $496.96K cross 强平距=+52.49% 高杠杆短线型；ETH多 10x $393.35K cross 强平距=+70.27% 高杠杆短线型,MAX $643.33M 数量=100.34M
0x35f13dc71426d4a429cf8bad69c4b39abbbf9896,smart_money,0.0,-8197711.924848318,现货变化,-,-,-,-,-,-,MAX $707.08M 数量=110.28M；NEKO $210.75M 数量=3.50K；WOW $6.11K 数量=98.8143
0xfe7ce058edc7cfcde9ef8262ba51f8d4796ab7ae,money_printer,0.0,-8186708.898738742,现货变化,-,-,-,-,-,NEAR空 10x $6.01M cross 强平距=+44.26% 高杠杆短线型；ZRO空 5x $64.57K cross 强平距=+4033.40% 中杠杆趋势型；AZTEC空 3x $32.06K cross 强平距=+7615.09% 低杠杆长期型,MAX $641.67M 数量=100.08M
0x656c8da58d738295e03550796dd83900aa7c6525,money_printer,0.0,-8185847.2237404585,现货变化,-,-,-,-,-,-,MAX $641.59M 数量=100.07M；KNTQ $5.03M 数量=139.96K；WOW $46.22K 数量=747.104
0x0266a2451f715276eab4d1a0d6abece0b475af5f,smart_money,0.0,-8184440.581417441,现货变化,-,-,-,-,-,-,MAX $641.49M 数量=100.05M；LICKO $26.00 数量=232.143；LATINA $2.59 数量=2.5853
0xccf135ab352d561a15eb7be2a243cc4fcb7f0ab1,money_printer,-2783.0043036099814,-8180350.220264435,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $745.04K cross 强平距=+96.40% 高杠杆短线型,MAX $641.17M 数量=100.00M；HYPE $1.10K 数量=12.00K；USDH $0.01 数量=0.19558
0x3e781befd071c59d820725f70ce109298f750706,smart_money,1513.3047223399917,-8132575.185655814,USDC增加 + 现货减少，疑似卖出/转现金,-,BASED -$8.11M 数量Δ=-11.37K @ 712.7,BASED -$8.11M 数量Δ=-11.37K @ 712.7,现货卖出BASED -$8.11M 数量Δ=-11.37K @ 712.7,-,MEGA多 2x $17.84K isolated 强平距=+32.34% 低杠杆长期型；ETH多 25x $15.71K cross 极高杠杆短线型；PYTH多 5x $11.93K cross 中杠杆趋势型,BASED $17.80M 数量=24.98K；PURR $9.09K 数量=107.38K；HPL $1.41K 数量=216.92K
0xf3f496c9486be5924a93d67e98298733bb47057c,money_printer,0.0,-8013864.200275898,现货变化,-,-,-,-,-,-,MAX $628.12M 数量=97.97M；LAUNCH $0.16 数量=101；CATBAL $0.08 数量=0.1
0x9279737f23ea2c30820b61eba072002a405a526f,smart_money,0.0,-7548440.5636616945,现货变化,-,-,-,-,-,-,MAX $656.15M 数量=102.34M；NEKO $210.75M 数量=3.50K；WOW $271.51K 数量=4.39K
0xb5101614ad71468a041a83e64d8b834aa17a1ed6,smart_money,2917.902715000004,-7423913.043280125,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $433.55K cross 强平距=+20.04% 高杠杆短线型,MAX $581.88M 数量=90.76M；HYPE $819.62 数量=8.97K；VAULT $0.54 数量=13.8328
0x4a95b86a8bd451534117d07672fa51fa89b9615b,smart_money,0.0,7031062.968601942,现货变化,-,-,-,-,-,-,NEKO $1.80B 数量=29.92K；MAX $49.20K 数量=7.67K；LATINA $23.36K 数量=23.36K
0x000461a73d3985eef4923655782aa5d0de75c111,smart_money,0.0,-7019005.07456398,现货变化,-,-,-,-,-,-,MAX $550.14M 数量=85.81M；HFUN $19.19K 数量=1.95K；JEFF $11.38K 数量=4.43K
0x577a00a0ee907ee481791049477a3c1fa1470568,smart_money,-123752.96682322997,-6882960.98842144,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 10x $436.02K cross 高杠杆短线型,MAX $539.49M 数量=84.15M；HYPE $648.75 数量=7.10K；LICKO $141.79 数量=1.27K
0x373753d4a354b34a23d04882a6ee64042f47a189,smart_money,417.10828200000105,-6700368.800981164,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 20x $120.34K cross 强平距=+34.64% 极高杠杆短线型；ETH多 20x $117.97K cross 强平距=+35.60% 极高杠杆短线型；LINK多 10x $72.89K cross 强平距=+59.44% 高杠杆短线型,MAX $525.17M 数量=81.91M；LICKO $19.13 数量=170.813；HYPE $0.00 数量=2e-08
0x64dd467d1e5c2cf2be87fea20713159dbc12ca76,smart_money,-847.7085199999856,-6654735.088372827,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $198.70K cross 强平距=+60.14% 高杠杆短线型,MAX $521.59M 数量=81.35M；WOW $7.88K 数量=127.363；LICKO $24.54 数量=219.135
0xa559edb06548fb5d9b2066ec43320e5f9726ff95,smart_money,1683.1919339998858,-6547869.270479143,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH多 20x $471.99K cross 极高杠杆短线型；XPL多 10x $318.30K cross 高杠杆短线型,MAX $513.22M 数量=80.05M；HYPE $731.17 数量=8.00K
0xf8f3160d4d85c92cdf5fd59846923465cc1f2671,smart_money,0.0,6335180.118776321,现货变化,-,-,-,-,-,-,NEKO $1.62B 数量=26.97K；BRIDGE $4.94M 数量=1.22K；WOW $1.73M 数量=27.95K
0x4b66f4048a0a90fd5ff44abbe5d68332656b78b8,money_printer,0.0,5769150.164503574,现货变化,-,-,-,-,-,-,NEKO $1.50B 数量=24.93K；BRIDGE $840.20M 数量=207.80K；MAX $7.06M 数量=1.10M
0x91f564e80ed5e98eb22fde0857e1a87047f2df13,smart_money,0.0,-5743889.834683478,现货变化,-,-,-,-,-,-,MAX $450.19M 数量=70.22M；WOW $62.52K 数量=1.01K；LATINA $26.09K 数量=26.09K
0x5cfd4e2c982a66b32120e43b016f29c21cbe9b7b,smart_money,-1098.7946990000055,-5687726.86424613,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 15x $304.11K isolated 强平距=+4.39% 爆仓边缘型,MAX $611.57M 数量=95.39M；NEKO $541.24M 数量=9.00K；LATINA $30.29K 数量=30.29K
0x3dda84d7ca629758ada7523a694702061538f906,smart_money,0.0,-5343656.806976557,现货变化,-,-,-,-,-,-,MAX $418.83M 数量=65.33M；USDE $0.00 数量=8.44411；HYPE $0.00 数量=0.00764947
0x54fe014a1fb506ff3a00d863e6522f24e6edba47,smart_money,0.0,5321490.524217844,现货变化,-,-,-,-,-,-,NEKO $1.36B 数量=22.64K；BRIDGE $805.30K 数量=199.17；LATINA $71.81K 数量=71.81K
0xaf313f5d2d87a40b7b4675f74f29618b5a46928e,smart_money,944.2588879999967,-5293040.904951453,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,LIT多 1x $115.93K cross 强平距=+99.49% 低杠杆长期型,MAX $414.86M 数量=64.71M；HYPE $931.10 数量=10.19K；UZEC $11.52 数量=555.066
0x0048d42f232164a85a41f15ccf26cf859e58b108,smart_money,4930.792136999778,-4941405.855036616,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ALGO多 5x $178.10K cross 中杠杆趋势型,MAX $387.30M 数量=60.41M；HYPE $551.78 数量=6.04K
0x68f80ecef342044f84891641e81b50b5f580b6ad,smart_money,765.9921469999827,-4908012.387203038,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 1x $349.36K isolated 强平距=+99.98% 低杠杆长期型,MAX $384.68M 数量=60.00M；LATINA $14.27K 数量=14.27K；HYPE $548.05 数量=6.00K
0xac487c027ffe32021bbba77e30786f8c8f353201,money_printer,-3187.425439999439,-4878316.546526253,USDC减少，疑似资金流出/买入,-,-,-,-,-,ETH空 20x $6.15M cross 强平距=+50.27% 极高杠杆短线型；BTC空 20x $4.23M cross 强平距=+73.57% 极高杠杆短线型；SOL多 20x $450.11K cross 极高杠杆短线型,MAX $382.07M 数量=59.59M；PURR $216.63K 数量=2.56M；CFX0 $90.60K 数量=25.00K
0xe0cc85525563dadd56fdcd96581f7b587a2b2411,money_printer,0.0,4788998.3217628,现货变化,-,-,-,-,-,-,NEKO $1.23B 数量=20.38K
0xf467b892ddd18b4449e89fcf02a22f23cbf72d1d,smart_money,0.0,-4757249.714620411,现货变化,-,-,-,-,-,-,MAX $372.87M 数量=58.16M；LICKO $12.79 数量=114.188；TIME $1.47 数量=603.448
0xfcb01354e18ca1cc0eee89ca3459ef84daa2e0b6,smart_money,0.0,4602297.9782829285,现货变化,-,-,-,-,-,-,NEKO $1.18B 数量=19.59K；KNTQ $202.82K 数量=5.64K；WOW $117.38K 数量=1.90K
0x69eb16da29deeac170613a1cacb34227fc15f956,smart_money,-487.6097140000056,-4507445.8824747205,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $169.85K cross 强平距=+35.45% 低杠杆长期型；SOL多 20x $2.05K cross 极高杠杆短线型,MAX $353.29M 数量=55.10M；LATINA $16.86K 数量=16.86K；WOW $9.94K 数量=160.699
0x334ebb44fd8fccb9112983247443dfae5e448887,smart_money,0.0,-4428765.093548298,现货变化,-,-,-,-,-,-,MAX $347.12M 数量=54.14M；HYPE $503.91 数量=5.52K
0x643a1bef23ebe06af0ff69de2074b776ecf799a4,smart_money,0.0,-4350052.14934957,现货变化,-,-,-,-,-,-,MAX $340.95M 数量=53.18M；KNTQ $131.49K 数量=3.66K；LATINA $20.64K 数量=20.64K
0x221284041f07f1e9af30beadbd08bb14f5e5838c,smart_money,1541.7920680000097,-4209837.2780790925,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,SOL多 2x $138.35K isolated 强平距=+47.00% 低杠杆长期型；HYPE多 2x $136.88K isolated 强平距=+44.86% 低杠杆长期型,MAX $329.96M 数量=51.47M；UPUMP $0.18 数量=1.65929；HYPE $0.00 数量=0.00263503
0x40e494cdd7f6ee95449e06a74b767fb93c3623c5,smart_money,0.0,-4180987.643799722,现货变化,-,-,-,-,-,DOGE空 10x $111.62K cross 强平距=+71.49% 高杠杆短线型；MON空 3x $37.95K isolated 强平距=+130.19% 低杠杆长期型,MAX $327.70M 数量=51.11M；LATINA $16.83K 数量=16.83K；LICKO $10.96 数量=97.8294
0xcf74dc50069e3ee0fddc10bd64e9a68d21126cfe,smart_money,456.84462700001313,-4090943.3980973363,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $124.24K cross 强平距=+51.52% 高杠杆短线型；BTC空 20x $25.14K cross 强平距=+240.00% 极高杠杆短线型；ZEC多 10x $19.44K cross 高杠杆短线型,MAX $320.64M 数量=50.01M；HYPE $548.10 数量=6.00K；MEOW $0.07 数量=5.24471
0x1e6db0fdf1a0f6edb78753184eb0fe5485c2eef2,smart_money,-973.4619930000044,-4081917.1508851647,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $319.93M 数量=49.90M；WOW $81.39K 数量=1.32K；HYPE $455.80 数量=4.99K
0x9afb4e4eda99fdeec1343bc7de4108beacec1d70,smart_money,0.0,-4063620.3600524664,现货变化,-,-,-,-,-,-,MAX $318.50M 数量=49.68M；KNTQ $3.12M 数量=86.67K；USDH $1.01K 数量=16.23K
0xe06532a98a541b48f6330d2dd88e2b4b96010d6b,smart_money,-1713.2238320000179,-3820946.711507857,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 5x $299.21K isolated 强平距=+23.56% 中杠杆趋势型；PURR空 3x $134.10K cross 强平距=+60.06% 低杠杆长期型；BTC空 20x $9.64K cross 强平距=+960.08% 极高杠杆短线型,MAX $299.37M 数量=46.69M；PURR $133.89K 数量=1.58M；USDH $381.42 数量=6.11K
0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,smart_money,0.22657243000139715,-3719936.298952818,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $356.11M 数量=55.54M；NEKO $210.75M 数量=3.50K；WOW $12.62K 数量=204.013
0xb2139bc97c2dc43f8825d033d08ecb9e2c8be00f,smart_money,65.61661300000014,-3690223.497740686,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $26.88K cross 强平距=+8.99% 爆仓边缘型；ETH多 25x $19.30K cross 强平距=+12.50% 极高杠杆短线型,MAX $289.23M 数量=45.11M；WOW $74.04K 数量=1.20K；LATINA $15.50K 数量=15.50K
0xd47587702a91731dc1089b5db0932cf820151a91,money_printer,-25361.190241001546,-3547258.493446231,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 5x $29.15M cross 强平距=+51.60% 中杠杆趋势型；WLD空 10x $2.08M cross 强平距=+746.24% 高杠杆短线型；LIT空 3x $1.23M cross 强平距=+1217.65% 低杠杆长期型,MAX $278.03M 数量=43.37M；UPUMP $979.07 数量=8.97K；UXPL $0.38 数量=0.219946
0x3a94ec43996178f7013988358f58baf18a4cc707,smart_money,2237.4563809999963,3569649.667527914,USDC增加，疑似资金回流,-,-,-,-,-,LIT多 5x $174.98K cross 强平距=+47.78% 中杠杆趋势型；PURR多 3x $58.02K cross 低杠杆长期型,NEKO $913.77M 数量=15.19K；BRIDGE $29.58M 数量=7.32K；PERP $3.70M 数量=3.70M
0x0ec6b3ae9a6cb7074542dffe9c8af7cdbcc4a016,smart_money,0.0,3524999.2387177944,现货变化,-,-,-,-,-,-,NEKO $902.07M 数量=15.00K；WOW $672.77 数量=10.8755；MEOW $0.29 数量=22.0951
0xf9aa2b842eb3b27268d092d465fd186dff95c22e,smart_money,0.0,-3483747.382854283,现货变化,-,-,-,-,-,-,MAX $273.05M 数量=42.59M；VAULT $0.11 数量=2.80451；HYPE $0.00 数量=9e-08
0x1aa5abfd850012297428b509fb84fcd9f9f995cb,smart_money,4071.036762999982,-3479455.0940055847,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 7x $463.46K cross 强平距=+45.76% 中高杠杆型；BTC多 20x $451.71K cross 强平距=+45.29% 极高杠杆短线型,MAX $272.72M 数量=42.54M；OMNIX $711.77 数量=11.48K；HYPE $291.52 数量=3.19K
0x85101bbcbbf09cd50d299f662448c3ae509592ee,smart_money,0.0,-3389024.4677450955,现货变化,-,-,-,-,-,HYPE多 5x $71.96K cross 中杠杆趋势型；JTO多 3x $61.90K cross 低杠杆长期型；AAVE多 5x $54.91K cross 中杠杆趋势型,MAX $265.63M 数量=41.43M；HYPE $377.52 数量=4.13K；PEAR $78.06 数量=143.69K
0xa8b695817a4054dd278f04746585dea6487e775d,money_printer,0.0,-3210693.006382704,现货变化,-,-,-,-,-,-,MAX $251.65M 数量=39.25M；LATINA $15.65K 数量=15.65K；LICKO $7.75 数量=69.1738
0xf818074d013f376b860c02f0ad2bf98b12139489,smart_money,950.1510700000217,-3029435.9115160704,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH空 5x $354.38K cross 强平距=+73.23% 中杠杆趋势型；HYPE多 5x $342.86K cross 强平距=+80.93% 中杠杆趋势型,MAX $301.99M 数量=47.10M；NEKO $210.75M 数量=3.50K；LATINA $16.27K 数量=16.27K
0x2a29762f188eacd2217313a62642b1fb24d14d9c,smart_money,-4629.649001999991,2984657.54812634,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE多 2x $0.62 isolated 强平距=+67.16% 低杠杆长期型,NEKO $764.02M 数量=12.70K；MAX $64.11K 数量=10.00K；BASED $55.94K 数量=78.4841
0x4101ce19ee81f24da894976e585f1e79119dbd93,smart_money,387.75693599996157,-2965789.1819645166,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 6x $111.49K cross 中高杠杆型；BTC多 20x $72.28K cross 极高杠杆短线型；ETH空 10x $36.25K cross 强平距=+636.65% 高杠杆短线型,NEKO $551.25M 数量=9.17K；MAX $401.29M 数量=62.59M；BRIDGE $241.99K 数量=59.85
0x2cef0a7f84e722c77b271862da5fe2387028fa20,smart_money,7901.635185000021,-2945176.4018648863,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 40x $882.26K cross 强平距=+67.33% 极高杠杆短线型；ETH空 25x $659.03K cross 强平距=+87.39% 极高杠杆短线型；HYPE多 10x $566.70K cross 高杠杆短线型,MAX $230.84M 数量=36.00M；LICKO $6.81 数量=60.8061；HYPE $0.00 数量=0.00850237
0x0980b34ade9476dba81bcdb0f865a333793ad1c2,smart_money,-46.29800100001739,-2923797.416123748,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $236.55K cross 强平距=+88.41% 极高杠杆短线型；SOL多 20x $159.24K cross 极高杠杆短线型；ETH空 20x $131.98K cross 强平距=+157.26% 极高杠杆短线型,MAX $229.16M 数量=35.74M；USDE $4.73 数量=24.02K
0xcfb464585241eab3ecb392011648a8e829b951ed,smart_money,0.0,-2917055.0672623813,现货变化,-,-,-,-,-,-,MAX $228.64M 数量=35.66M；WOW $2.89K 数量=46.761；LICKO $10.84 数量=96.7543
0x76184c92c5e17122a496fe1799adc77f4139c96e,money_printer,0.0,-2851406.884375274,现货变化,-,-,-,-,-,-,MAX $223.49M 数量=34.86M；HYPE $318.40 数量=3.49K；STAR $0.01 数量=8.29317
