id,run_id,address,groups,status,error,perp_account_value,perp_total_ntl_pos,perp_withdrawable,perp_position_count,spot_total_value,spot_usdc_value,spot_token_count,perp_account_leverage
11832,5,0x081942c75ff82341ab9f71d5df8b1309f6ddbc3e,smart_money,ok,,454.804804,2457.56497,0.0,1,133477.24614099736,4158.67254561,20,5.403559831351298
11833,5,0x67cd5c1c4548c7ec1a20fadefca19ad42e6230da,smart_money,ok,,11338.393285,581.80608,9809.324741,1,0.0,0.00113,1,0.051312921097003555
11834,5,0xa100c54fcea537adad0743c9745c83195b278b66,smart_money,ok,,0.0,0.0,0.0,0,3.871014e-08,5.48553074,2,
11835,5,0xc9257e15609fd24a2334b991756652fbd52f48b5,smart_money,ok,,0.0,0.0,0.0,0,407.62268552689244,288873.87394342,2,
11836,5,0x348e5365acfa48a26ada7da840ca611e29c950ef,money_printer,ok,,2026.33257,0.0,1996.318122,0,0.0,0.0,0,0.0
11837,5,0x6f142cc70bd7829d9b41350b5dd13ba20388a473,money_printer,ok,,0.0,0.0,0.0,0,140629.44155446693,9.3e-07,3,
11838,5,0x0833de1e42b93ec94a6ec31670bada94a9039f2c,smart_money,ok,,0.0,0.0,0.0,0,0.0,0.0,0,
11839,5,0x67f053dc9f2d8d642615bd870719068a9978662b,smart_money,ok,,0.0,0.0,0.0,0,0.0,116297.576598,1,
11840,5,0xa11f83cbb07fd0327415bd424b986132e009f643,smart_money,ok,,0.003891,0.0,0.003891,0,4603.692001954592,5e-07,5,0.0
11841,5,0xc932e364a2c57ffe87153113bc4c53fa8338b1ba,smart_money,ok,,0.0,0.0,0.0,0,0.0,672578.159515,1,
11842,5,0x349bd094209d50280dfaca12779576c748395c15,money_printer,ok,,90854.24523,433382.82755,5946.47855,7,797474657.5696273,314316.13694834,40,4.770088909471204
11843,5,0x6f490ff069c117a74727be3a61f54fc7b7d6f104,money_printer,ok,,0.0,0.0,0.0,0,0.0,0.0,0,
11844,5,0x0873ca7cb967af8c35642d903a950d256c1701df,smart_money,ok,,8699.820268,83200.3732,379.782948,1,0.0,0.0,0,9.563458857423836
11845,5,0x67f7aa8fb95c47e6ea9c517b623e0701cbf9d9ba,smart_money,ok,,15921.69721,17945.3715,4166.691524,1,0.0,0.0,0,1.1271016690814208
11846,5,0xa12156da455437e075d243f7091a667c7121a73c,smart_money,ok,,0.0,0.0,0.0,0,74909.4626617857,60459.18841884,3,
11847,5,0xc94285029b3a5efaad09fe55e36320e6fbf82bf6,smart_money,ok,,0.0,0.0,0.0,0,0.0,1104304.04746129,1,
11848,5,0x34d3e9b531d2bbdd4593777d2b6fdcea8a6b821f,money_printer,ok,,0.0,0.0,0.0,0,0.0,0.0,0,
11849,5,0x6f7d75c18e8ca7f486eb4d2690abf7b329087062,money_printer,ok,,0.0,0.0,0.0,0,9.747028918e-05,7e-07,2,
11850,5,0x088cc6048f04dc01fb00e90421911b362e758e70,smart_money,ok,,22561.626296,61275.377846,2136.50035,13,296879289.7133282,0.00880475,35,2.7159113905216863
11851,5,0x6802b4267f7f2bf7003dcf993c51542245b38329,smart_money,ok,,46362.094311,0.0,46362.094311,0,0.0,0.00759008,1,0.0
11852,5,0xa169b50ddb987b06e1c6821403fcba218a4f1e3d,smart_money,ok,,61147.863007,423259.75188,0.0,1,0.0,169098.908377,1,6.921905869900092
11853,5,0xca73bbd800aaba3cad7560596b2734f300cd5a6a,smart_money,ok,,0.0,0.0,0.0,0,0.0,410953.722998,1,
11854,5,0x34fb5ec7d4e939161946340ea2a1f29254b893de,money_printer,ok,,2633287.978554,2628541.840752,2108374.315377,36,0.0,0.0,0,0.9981976381464338
11855,5,0x6f90d048a511626ba5a6425db17f377826df336a,money_printer,ok,,0.008434,0.0,0.008434,0,0.0,0.0,0,0.0
11856,5,0x08a49e7f7133577aa942f1c24119ff1c6797126d,smart_money,ok,,319468.399775,1547159.725641,71217.943468,19,14580384.137120992,71867.35089089,6,4.842919445962909
11857,5,0x687843224285d4d2eac58202085041647fa3bf8c,smart_money,ok,,380488.871279,689029.96096,150812.217626,1,48274.76306264742,380488.87127963,17,1.8109070014159678
11858,5,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,smart_money,ok,,14950.913211,30560.73111,11894.8401,1,5434659.47290234,0.0,1,2.0440712001133963
