id,run_id,address,groups,coin,side,szi,abs_szi,mark_px,position_value,entry_px,unrealized_pnl,roe,leverage,liquidation_px,margin_mode,leverage_style,leverage_note,margin_used,liq_distance_pct,account_leverage,leverage_weight,leverage_risk_score
80849,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,ETHFI,short,-87748.0,87748.0,0.34637,30564.38336,0.54801,17522.706052,1.8219761548,5.0,6.1330201688,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1670.7%较安全；cross 共享保证金,6112.876672,1670.6557059791548,4.323565381584166,1.08,72.0
80828,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,FET,short,-169323.0,169323.0,0.17192,29154.03414,0.21886,7904.06772,1.0664426027,5.0,3.1699763443,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1743.9%较安全；cross 共享保证金,5830.806828,1743.86711511168,4.323565381584166,1.08,72.0
80831,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,FIL,short,-10490.5,10490.5,0.72517,7625.439545,0.92751,2104.605238,1.0814982279,5.0,49.1131318772,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离6672.6%较安全；cross 共享保证金,1525.087909,6672.6370198987825,4.323565381584166,1.08,72.0
80835,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,GALA,short,-1589318.0,1589318.0,0.00225,3585.501408,0.003314,1681.592327,0.9577913808,3.0,0.3033854103,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离13383.8%较安全；cross 共享保证金,1195.167136,13383.796013333336,4.323565381584166,1.2744,86.0
80860,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,GRASS,short,-22696.0,22696.0,0.49616,11310.5516,0.33173,-3781.502111,-1.5067647449,3.0,21.5853429548,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离4250.5%较安全；cross 共享保证金,3770.183866,4250.480279506612,4.323565381584166,1.2744,86.0
80851,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,HBAR,short,-207093.0,207093.0,0.071667,14866.171005,0.094646,4734.50523,1.2077402772,5.0,2.5228377657,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离3420.2%较安全；cross 共享保证金,2973.234201,3420.222369709908,4.323565381584166,1.08,72.0
80864,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,HYPE,short,-959.47,959.47,61.7945,59572.53283,35.1641,-25833.539673,-3.8284396266,5.0,616.3190461053,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离897.4%较安全；cross 共享保证金,11914.506566,897.3687724721456,4.323565381584166,1.08,72.0
80890,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,ICP,short,-2746.5,2746.5,2.1397,5893.4397,2.21709,195.79868,0.1607743594,5.0,186.9613362872,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离8637.7%较安全；cross 共享保证金,1178.68794,8637.7359577137,4.323565381584166,1.08,72.0
80802,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,INJ,short,-0.8,0.8,4.68905,3.75472,3.23744,-1.164763,-2.2486145523,5.0,634499.531415909,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离13531415.6%较安全；cross 共享保证金,0.750944,13531415.582386814,4.323565381584166,1.08,72.0
80857,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,IO,long,12508.0,12508.0,0.17319,2173.265,0.1591,183.181934,0.2761421427,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,724.421666,,4.323565381584166,1.18,72.0
80862,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,IOTA,short,-278.0,278.0,0.037265,10.387748,0.039586,0.61716,0.1682412974,3.0,1721.5855390329,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离4619745.8%较安全；cross 共享保证金,3.462582,4619745.804462364,4.323565381584166,1.2744,86.0
80873,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,IP,short,-0.3,0.3,0.3095,0.093408,1.13952,0.248449,2.1802888342,3.0,1595301.6183714285,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离515444687.8%较安全；cross 共享保证金,0.031136,515444687.8421416,4.323565381584166,1.2744,86.0
80834,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,JUP,short,-32559.0,32559.0,0.219145,7156.4682,0.214358,-177.16444,-0.1269212848,5.0,16.5522150722,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离7453.1%较安全；cross 共享保证金,1431.29364,7453.088170937051,4.323565381584166,1.08,72.0
80874,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,KAITO,long,127413.0,127413.0,0.55839,71523.28755,0.402581,20229.175491,1.9718808533,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,14304.65751,,4.323565381584166,1.0,58.0
80822,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,KAS,long,15402.0,15402.0,0.027575,427.975374,0.033915,-94.389788,-0.5420908296,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,142.658458,,4.323565381584166,1.18,72.0
80872,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,LAYER,long,233333.0,233333.0,0.066376,15493.3112,0.076092,-2261.552394,-0.3821295019,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,5164.437066,,4.323565381584166,1.18,72.0
80805,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,LDO,short,-77669.0,77669.0,0.24341,18978.42015,0.32684,6407.510052,1.2620199459,5.0,6.7797228053,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离2685.3%较安全；cross 共享保证金,3795.68403,2685.3098908426114,4.323565381584166,1.08,72.0
80883,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,LINEA,short,-2876390.0,2876390.0,0.002271,6552.41642,0.003436,3332.219114,1.0113329225,3.0,0.1686637794,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离7326.9%较安全；cross 共享保证金,2184.138806,7326.8507001320995,4.323565381584166,1.2744,86.0
80806,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,LINK,short,-13387.3,13387.3,7.26115,97471.59257,9.06075,23827.436805,0.9821775544,5.0,47.0026588563,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离547.3%较安全；cross 共享保证金,19494.318514,547.3170070346983,4.323565381584166,1.08,72.0
80892,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,LIT,short,-6207.0,6207.0,1.7308,10772.2485,1.350131,-2391.981214,-1.4271509084,5.0,83.5134717114,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离4725.1%较安全；cross 共享保证金,2154.4497,4725.137029778138,4.323565381584166,1.08,72.0
80800,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,LTC,short,-82.7,82.7,41.9265,3472.573,46.6455,385.016389,0.4990375467,5.0,6472.0637888409,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离15336.7%较安全；cross 共享保证金,694.5146,15336.689895032738,4.323565381584166,1.08,72.0
80841,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,MANTA,long,50927.1,50927.1,0.08346,4240.699617,0.07294,525.809299,0.4246230069,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,1413.566539,,4.323565381584166,1.18,72.0
80865,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,ME,long,184042.9,184042.9,0.05893,10889.818393,0.06515,-1101.272019,-0.2755225708,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,3629.939464,,4.323565381584166,1.18,72.0
80888,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,MEGA,short,-144500.0,144500.0,0.045257,6563.9125,0.055515,1458.123088,0.5452941733,3.0,3.357469236,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离7318.7%较安全；cross 共享保证金,2187.970833,7318.673875864508,4.323565381584166,1.2744,86.0
80850,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,MERL,long,940675.0,940675.0,0.018537,17536.06335,0.02907,-9809.687414,-1.0761841025,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,5845.35445,,4.323565381584166,1.18,72.0
80887,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,MET,short,-35628.0,35628.0,0.172095,6130.50996,0.128552,-1550.443095,-1.0155592532,3.0,13.6050550708,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离7805.5%较安全；cross 共享保证金,2043.50332,7805.5493017228855,4.323565381584166,1.2744,86.0
80826,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,MINA,long,429409.0,429409.0,0.038041,16404.712027,0.039452,-536.737495,-0.0950457328,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,5468.237342,,4.323565381584166,1.18,72.0
80886,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,MON,short,-441942.0,441942.0,0.018733,8301.88047,0.02839,4245.275014,1.6917280651,5.0,1.1673426623,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离6131.5%较安全；cross 共享保证金,1660.376094,6131.477405113971,4.323565381584166,1.08,72.0
80829,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,NEAR,short,-38205.6,38205.6,1.86965,71375.70192,1.35037,-19783.868658,-1.917344995,5.0,15.7867643554,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离744.4%较安全；cross 共享保证金,14275.140384,744.3700347872597,4.323565381584166,1.08,72.0
80830,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,NEO,long,658.1,658.1,1.8916,1248.74475,2.8192,-606.608847,-1.6347526638,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,249.74895,,4.323565381584166,1.0,58.0
80875,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,NIL,short,-11269.0,11269.0,0.033316,376.001454,0.08005,526.092668,1.7495713202,3.0,42.503007681,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离127475.4%较安全；cross 共享保证金,125.333818,127475.36223136031,4.323565381584166,1.2744,86.0
80854,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,NOT,short,-3700000.0,3700000.0,0.000381,1417.1,0.000404,78.954607,0.1583256519,3.0,0.1297317546,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离33950.3%较安全；cross 共享保证金,472.366666,33950.32929133858,4.323565381584166,1.2744,86.0
80878,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,NXPC,short,-23866.0,23866.0,0.26685,6365.53952,0.364261,2327.927805,0.8033369373,3.0,20.3199502063,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离7514.7%较安全；cross 共享保证金,2121.846506,7514.746189357316,4.323565381584166,1.2744,86.0
80843,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,ONDO,short,-18166.0,18166.0,0.310215,5644.1762,0.254157,-1027.14632,-1.1123453245,5.0,29.5833578409,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离9436.4%较安全；cross 共享保证金,1128.83524,9436.404700256273,4.323565381584166,1.08,72.0
80799,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,OP,long,543887.7,543887.7,0.10004,54584.569572,0.11209,-6382.570579,-0.5234434946,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,10916.913914,,4.323565381584166,1.0,58.0
80876,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,PAXG,short,-5.111,5.111,4072.15,20816.0808,4442.485,1889.461772,0.4160794145,5.0,108116.4514062107,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离2555.0%较安全；cross 共享保证金,4163.21616,2555.021337775149,4.323565381584166,1.08,72.0
80838,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,PEOPLE,short,-937472.0,937472.0,0.005032,4725.796352,0.006904,1746.727373,0.8096041578,3.0,0.5155526655,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离10145.5%较安全；cross 共享保证金,1575.26545,10145.482223767885,4.323565381584166,1.2744,86.0
80861,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,PNUT,long,6.0,6.0,0.04055,0.24402,0.03988,0.004694,0.058840243,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,0.08134,,4.323565381584166,1.18,72.0
80827,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,POLYX,long,482422.0,482422.0,0.034953,16927.705558,0.059924,-11981.305649,-1.2433464669,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,5642.568519,,4.323565381584166,1.18,72.0
80880,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,PROVE,long,14946.0,14946.0,0.191865,2873.81688,0.200102,-116.90996,-0.1172724554,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,957.93896,,4.323565381584166,1.18,72.0
80832,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,PYTH,long,2731.0,2731.0,0.033336,91.057002,0.04264,-25.394722,-1.0903540595,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,18.2114,,4.323565381584166,1.0,58.0
80858,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,RENDER,short,-10136.0,10136.0,1.5598,15834.4592,1.97583,4192.59129,1.0467320917,5.0,51.6407191804,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离3210.7%较安全；cross 共享保证金,3166.89184,3210.726963738941,4.323565381584166,1.08,72.0
80853,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,REZ,long,787466.0,787466.0,0.002925,2312.000176,0.003914,-770.308302,-0.7497383609,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,770.666725,,4.323565381584166,1.18,72.0
80818,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,RUNE,short,-12005.0,12005.0,0.39195,4707.1605,0.41867,319.062456,0.3173978341,5.0,42.6741383517,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离10787.6%较安全；cross 共享保证金,941.4321,10787.648514274779,4.323565381584166,1.08,72.0
80869,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,S,long,1795976.0,1795976.0,0.021963,39473.756504,0.03829,-29295.658902,-2.1299918524,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,7894.7513,,4.323565381584166,1.0,58.0
80817,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,SEI,long,92766.0,92766.0,0.050211,4677.076188,0.053853,-318.743753,-0.3190104495,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,935.415237,,4.323565381584166,1.0,58.0
80808,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,SNX,short,-0.3,0.3,0.23138,0.069225,0.31186,0.024335,0.7803014109,3.0,1595301.5377599997,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离689472429.1%较安全；cross 共享保证金,0.023075,689472429.0690637,4.323565381584166,1.2744,86.0
80797,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,SOL,long,178.94,178.94,70.3645,12619.7435,86.0086,-2770.646894,-0.9001223566,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,2523.9487,,4.323565381584166,1.0,58.0
80879,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,SOPH,long,420914.0,420914.0,0.004727,1997.23693,0.008759,-1689.793212,-1.3749222113,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,665.745643,,4.323565381584166,1.18,72.0
80868,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,SPX,short,-24966.0,24966.0,0.33941,8621.50878,0.38257,929.849844,0.48676313,5.0,20.676815637,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离5992.0%较安全；cross 共享保证金,1724.301756,5991.987754338411,4.323565381584166,1.08,72.0
80847,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,STRK,long,491431.8,491431.8,0.0284,14010.720618,0.03608,-3722.831624,-1.0496576132,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,2802.144123,,4.323565381584166,1.0,58.0
80803,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,SUI,long,9522.3,9522.3,0.67904,6489.257004,0.86911,-1786.742058,-1.0794721245,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,1297.8514,,4.323565381584166,1.0,58.0
80833,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,SUSHI,long,107467.3,107467.3,0.15042,16211.442205,0.16096,-1086.499984,-0.1884328157,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,5403.814068,,4.323565381584166,1.18,72.0
80848,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,TAO,short,-122.081,122.081,207.765,25459.99255,283.706,9175.14659,1.3245430534,5.0,4366.4113413449,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离2001.6%较安全；cross 共享保证金,5091.99851,2001.6106376651023,4.323565381584166,1.08,72.0
80820,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,TRB,long,22.84,22.84,13.2615,303.70348,14.736,-32.86676,-0.2929560261,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,101.234493,,4.323565381584166,1.18,72.0
80870,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,TRUMP,long,10959.8,10959.8,1.64785,18107.78156,2.51411,-9446.413538,-1.7141516028,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,3621.556312,,4.323565381584166,1.0,58.0
80855,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,TURBO,short,-1696600.0,1696600.0,0.000799,1358.9766,0.000882,137.4246,0.2755102041,3.0,0.2828889359,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离35305.4%较安全；cross 共享保证金,452.9922,35305.37370463079,4.323565381584166,1.2744,86.0
80842,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,UMA,long,29522.0,29522.0,0.38204,11298.95506,0.58126,-5861.006561,-1.0246537884,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,3766.318353,,4.323565381584166,1.18,72.0
80816,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,UNI,short,-10391.7,10391.7,2.9165,30427.93677,3.67204,7730.879032,1.0129872835,5.0,54.1003915728,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1755.0%较安全；cross 共享保证金,6085.587354,1754.9765668712496,4.323565381584166,1.08,72.0
80866,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,VIRTUAL,short,-91264.0,91264.0,0.5296,48525.0688,0.70365,15693.475854,1.2218803726,5.0,6.0935411467,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1050.6%较安全；cross 共享保证金,9705.01376,1050.5931168240181,4.323565381584166,1.08,72.0
80871,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,VVV,short,-3371.43,3371.43,13.409,45268.19061,15.0173,5361.68747,0.3176990153,3.0,155.3817171685,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离1058.8%较安全；cross 共享保证金,15089.39687,1058.7867638787382,4.323565381584166,1.2744,86.0
80846,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,W,long,2954994.0,2954994.0,0.00968,28486.14216,0.0115,-5525.626577,-0.8123109709,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,5697.228432,,4.323565381584166,1.0,58.0
80836,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,WIF,short,-83000.0,83000.0,0.166475,13901.67,0.194603,2250.460315,0.6966450465,5.0,6.2831028965,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离3674.2%较安全；cross 共享保证金,2780.334,3674.2020702808227,4.323565381584166,1.08,72.0
80814,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,WLD,short,-80171.3,80171.3,0.45109,36136.411762,0.31083,-11216.18553,-2.2504180792,5.0,7.0836261118,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1470.3%较安全；cross 共享保证金,7227.282352,1470.3354345695982,4.323565381584166,1.08,72.0
80882,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,WLFI,short,-270094.0,270094.0,0.056997,15473.68526,0.071785,3915.212111,1.0096531113,5.0,1.9366204198,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离3297.8%较安全；cross 共享保证金,3094.737052,3297.7585132550835,4.323565381584166,1.08,72.0
80840,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,XAI,long,562791.0,562791.0,0.00696,3933.90909,0.00936,-1335.527793,-0.760343746,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,1311.30303,,4.323565381584166,1.18,72.0
80893,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,XMR,short,-145.405,145.405,312.065,45421.6139,382.344,10173.221165,0.9149430116,5.0,3803.2907005449,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1118.7%较安全；cross 共享保证金,9084.32278,1118.7495235110955,4.323565381584166,1.08,72.0
80881,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,XPL,short,-332488.0,332488.0,0.10064,33764.1564,0.100229,-439.169568,-0.0658919342,5.0,1.7009072771,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1590.1%较安全；cross 共享保证金,6752.83128,1590.0906966414946,4.323565381584166,1.08,72.0
80809,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,XRP,long,53212.0,53212.0,1.04665,55803.4244,1.362588,-16702.6333,-1.151809506,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,11160.68488,,4.323565381584166,1.0,58.0
80815,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,YGG,long,451961.0,451961.0,0.022312,10120.310712,0.035962,-6133.332906,-1.1320537813,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,3373.436904,,4.323565381584166,1.18,72.0
80885,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,ZEC,short,-38.26,38.26,395.575,15170.8552,351.587,-1719.134668,-0.6390017782,5.0,14295.2942377716,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离3513.8%较安全；cross 共享保证金,3034.17104,3513.8012356118566,4.323565381584166,1.08,72.0
80845,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,ZETA,long,185860.5,185860.5,0.03529,6596.189145,0.06079,-4702.334498,-1.2485705159,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,2198.729715,,4.323565381584166,1.18,72.0
80877,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,ZORA,long,3030911.0,3030911.0,0.007116,21661.920917,0.007509,-1099.047637,-0.144859517,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,7220.640305,,4.323565381584166,1.18,72.0
80819,8,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,smart_money,ZRO,short,-70703.8,70703.8,0.77122,54697.166718,1.89928,79589.363772,2.9634157455,5.0,7.9527979703,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离931.2%较安全；cross 共享保证金,10939.433343,931.1970605404422,4.323565381584166,1.08,72.0
80923,8,0x3005fade4c0df5e1cd187d7062da359416f0eb8e,smart_money,ETH,long,45.2687,45.2687,1565.25,71144.28892,2535.39,-43629.845698,-9.5034142151,25.0,,cross,极高杠杆短线型,杠杆25.0x，强降权；强平距离未知；cross 共享保证金,2845.771556,,0.4306692863940559,0.25,15.0
80925,8,0x3005fade4c0df5e1cd187d7062da359416f0eb8e,smart_money,HYPE,long,1621.75,1621.75,61.7945,100696.07925,57.132,8042.168796,0.8679794254,10.0,,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金,10069.607925,,0.4306692863940559,0.42,28.0
80924,8,0x3005fade4c0df5e1cd187d7062da359416f0eb8e,smart_money,PENDLE,long,55086.0,55086.0,1.22885,67821.8832,1.816561,-32245.210092,-1.6111795112,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,13564.37664,,0.4306692863940559,1.0,58.0
80945,8,0x303de6f3508071e983cd3e68ccb41cae75248466,smart_money,BTC,short,-13.94025,13.94025,59901.5,836693.805,84176.6,336749.203394,5.7395067504,20.0,86471.2377877631,cross,极高杠杆短线型,杠杆20.0x，强降权；强平距离44.4%较安全；cross 共享保证金,41834.69025,44.355713609447335,3.095906089512448,0.27,29.0
80946,8,0x303de6f3508071e983cd3e68ccb41cae75248466,smart_money,TRX,short,-1297248.0,1297248.0,0.32046,415910.68128,0.30741,-17122.890342,-0.4293734846,10.0,0.5947038461,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离85.6%较安全；cross 共享保证金,41591.068128,85.57818326780253,3.095906089512448,0.4536,42.0
80949,8,0x30530d8c6f6aa5416609992bbe08aac518d8525a,smart_money,BTC,long,0.25,0.25,59901.5,15004.5,61346.6,-332.154759,-0.2165757554,10.0,,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金,1500.45,,7.475722456377878,0.42,28.0
80950,8,0x30530d8c6f6aa5416609992bbe08aac518d8525a,smart_money,DOGE,long,10000.0,10000.0,0.074254,744.15,0.095175,-207.6,-2.1812450749,10.0,,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金,74.415,,7.475722456377878,0.42,28.0
80952,8,0x30530d8c6f6aa5416609992bbe08aac518d8525a,smart_money,FARTCOIN,long,2500.0,2500.0,0.12762,321.6,0.22648,-244.6,-2.1600141293,5.0,,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金,64.32,,7.475722456377878,1.0,58.0
