address,groups,usdc_delta,spot_delta,flow_type,spot_increases,spot_decreases,spot_net_changes,spot_operations,perp_operations,current_perp_positions,current_spot_holdings
0x30fabf0754da17f6c8eca338ddd3581eb911fa11,money_printer,0.0,-1245160.1687074006,现货变化,-,-,-,-,-,-,NEKO $224.48M 数量=3.75K；KNTQ $14.09M 数量=392.07K；MAX $714.54K 数量=111.83K
0x054f7d23e621503036ba8ca7004ca20c29b6c9a1,money_printer,0.0,-1219043.0510411263,现货变化,-,-,-,-,-,-,NEKO $221.13M 数量=3.69K；BRIDGE $1.37M 数量=339.51；LUCKY $300.81K 数量=2.24M
0x11e145d11145793fc99697612ab4e7cdcfe9c5fb,smart_money,0.0,-1193228.920718044,现货变化,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；MAX $3.43M 数量=536.77K；LUCKY $589.25 数量=4.40K
0xb3fe34bfb501665f4329915a7024ba5a6bec495f,smart_money,-287.5440229999949,-1190761.2480921894,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $109.34K cross 强平距=+357.30% 高杠杆短线型；COMP多 5x $78.85K cross 中杠杆趋势型；AAVE多 10x $47.22K cross 高杠杆短线型,MAX $111.06M 数量=17.38M；WOW $24.53K 数量=397.196；LATINA $16.02K 数量=16.02K
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,money_printer,-32699.759096999653,-1158055.8266115785,USDC减少，疑似资金流出/买入,-,-,-,-,-,SOL多 20x $5.29M cross 强平距=+83.73% 极高杠杆短线型；ETH空 20x $3.14M cross 强平距=+135.79% 极高杠杆短线型；XPL多 10x $203.34K cross 高杠杆短线型,NEKO $209.78M 数量=3.50K；PURR $203.59K 数量=2.37M；WOW $165.09K 数量=2.67K
0xed48b856556a69c7c40229c9c4c829b909257c9b,money_printer,32029.461507999804,-1156669.9652566612,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH空 20x $2.67M cross 强平距=+97.98% 极高杠杆短线型,NEKO $209.78M 数量=3.50K；WOW $35.03K 数量=567.245；LATINA $25.05K 数量=25.05K
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,smart_money,0.0,-1179895.5548286438,现货变化,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；MAX $2.19M 数量=342.12K；HYPE $175.53 数量=1.92K
0x439b5e3b9af606327558add370197d3a7c492d7b,smart_money,0.0,-1173615.6602509469,现货变化,-,-,-,-,-,-,MAX $109.47M 数量=17.13M；LATINA $14.68K 数量=14.68K；WOW $10.78K 数量=174.637
0x8250a7f9fca9c33e68eead8c05c1d58c8fd70d13,smart_money,7696.455374999903,-1165052.8065489829,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；MAX $782.37K 数量=122.44K；WOW $35.09K 数量=568.229
0x45974824c1c4e4d797aa8d057a5499b46cdefe33,money_printer,433.7268610000028,-1169276.4183421433,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 10x $123.58K cross 强平距=+217.73% 高杠杆短线型；BTC多 40x $119.77 cross 极高杠杆短线型,NEKO $209.78M 数量=3.50K；MAX $1.17M 数量=182.46K；WOW $31.95K 数量=517.379
0x045bad6ba93375aab642f502c2c89851488c129f,money_printer,0.0,-1169494.3585627377,现货变化,-,-,-,-,-,-,MAX $109.09M 数量=17.07M；LICKO $274.15 数量=2.45K；YEETI $50.71 数量=702.963
0x860b15d380b19ca3d37ea7c3af0e2bb26b420c27,smart_money,10818.773242000025,-1157623.3011522293,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,TRUMP空 5x $1.18M cross 强平距=+25.65% 中杠杆趋势型,NEKO $209.78M 数量=3.50K；MAX $108.49K 数量=16.98K；LICKO $6.82 数量=60.8887
0xb0fbfefc6c325964d0ffc3f909bdda80b8421326,money_printer,8284.592245000007,-1156460.2379815876,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 10x $1.04M cross 强平距=+40.67% 高杠杆短线型；XPL空 10x $203.40K cross 强平距=+208.36% 高杠杆短线型；ETH空 25x $193.50K cross 强平距=+223.38% 极高杠杆短线型,NEKO $209.78M 数量=3.50K；LICKO $26.95 数量=240.662；MAX $5.56 数量=0.87
0x9c972d06eceee9dc08e2d295742d2045f8e54fa2,smart_money,0.0,-1160656.5865795314,现货变化,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；MAX $391.44K 数量=61.26K；LATINA $65.86K 数量=65.86K
0x4fe53e953f1ff4454d144cb6f4fee3f2ca9363fe,smart_money,3844.888383559999,-1156468.7327076197,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $1.94M cross 强平距=+41.15% 高杠杆短线型,NEKO $209.78M 数量=3.50K；WOW $1.47K 数量=23.7659；HYPE $1.37K 数量=15.00K
0xf86149475b49bdb11cd8b27c38ae11a1569fbbdc,smart_money,3377.1213489999645,-1156460.176990807,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,LIT空 5x $242.57K cross 强平距=+51.93% 中杠杆趋势型；HYPE空 6x $182.90K cross 强平距=+72.14% 中高杠杆型；NEAR空 10x $150.26K cross 强平距=+86.77% 高杠杆短线型,NEKO $209.78M 数量=3.50K；LATINA $10.43K 数量=10.43K；VAULT $0.18 数量=4.65506
0x8bcf7a888c66f635ac4a2caf42a8dd12a3b20b14,money_printer,-2208.7940000002272,-1156460.1781756282,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $1.25M cross 强平距=+258.69% 低杠杆长期型,NEKO $209.78M 数量=3.50K；HYPE $2.19K 数量=24.00K；POINTS $978.87 数量=297.02K
0xe113311f35a53b196c0ab3ed31ad0bf937cc5c07,money_printer,1822.1114987001056,-1156785.398464501,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 40x $251.70K cross 强平距=+163.80% 极高杠杆短线型；HYPE空 10x $157.40K cross 强平距=+252.83% 高杠杆短线型；PURR空 3x $25.33K cross 强平距=+1411.59% 低杠杆长期型,NEKO $209.78M 数量=3.50K；PURR $68.27K 数量=795.18K；LICKO $392.07 数量=3.50K
0xcac1f1c3e4599e044dc2a9d38a9b6ef1af1bdae8,money_printer,-1628.1322302999906,-1156460.182342261,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $1.50M cross 强平距=+16.97% 高杠杆短线型；BTC多 40x $270.64K cross 强平距=+92.95% 极高杠杆短线型,NEKO $209.78M 数量=3.50K；HYPE $182.74 数量=2.00K；LICKO $60.29 数量=538.264
0xeda73c9fa6a90cea2bcc5529e9e12c012e13655b,smart_money,-466.7453400000013,-1157364.2501649559,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；WOW $74.21K 数量=1.20K；MAX $43.97K 数量=6.88K
0x42351635d3e18bebbed4d119da64607d765ae877,smart_money,0.0,-1156802.9166040123,现货变化,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；WOW $23.60K 数量=382.185；MAX $19.13K 数量=2.99K
0x6cd520c1a07c9b53b33d62d04d3c2a3175161968,smart_money,-220.49013999999443,-1156497.228944391,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 10x $57.50K cross 高杠杆短线型；SOL多 20x $42.40K cross 极高杠杆短线型,NEKO $209.78M 数量=3.50K；MAX $3.46K 数量=540.909；BASED $116.13 数量=0.162612
0x1044566e87c868cf9a642eb9809d70a0fc0af997,smart_money,0.0,-1156603.9714960158,现货变化,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；LATINA $67.85K 数量=67.85K；MAX $13.41K 数量=2.10K
0x8e80c4b533dd977cf716b5c24fd9223129272804,money_printer,0.0,-1156588.3449761868,现货变化,-,-,-,-,-,BTC多 10x $4.71K cross 强平距=+49.17% 高杠杆短线型,NEKO $209.78M 数量=3.50K；LATINA $13.49K 数量=13.49K；MAX $11.96K 数量=1.87K
0x92033525c11d06155dfbc89aea9e22a0637d06cf,smart_money,0.0,-1156486.6853532195,现货变化,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；WOW $4.55K 数量=73.6343；LICKO $271.48 数量=2.42K
0x7dd6af227362f4115e060f39c00791ffcf4230d8,money_printer,-11.93488200000138,-1156460.176990807,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $156.07K cross 强平距=+70.75% 高杠杆短线型；XRP空 20x $33.53K cross 强平距=+331.55% 极高杠杆短线型；SOL空 20x $30.00K cross 强平距=+371.89% 极高杠杆短线型,NEKO $209.78M 数量=3.50K；LICKO $39.17 数量=349.708；NEIRO $1.98 数量=76.1912
0xe71e9636e31b838af0a3c38b3f3449cdc2b7aa87,smart_money,0.0,-1156460.2242850661,现货变化,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；UDZ $25.22 数量=83.98K；MAX $4.41 数量=0.690427
0xfdbaa5eee7cdf45eec3a71a672065a67191fda7a,smart_money,896.3856580000138,-1137284.2830495834,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,XMR空 5x $161.84K cross 强平距=+88.51% 中杠杆趋势型；PURR空 3x $40.46K cross 强平距=+334.07% 低杠杆长期型,MAX $106.07M 数量=16.60M；PURR $40.27K 数量=469.08K
0x939cefcfae7762a3cca03372bbf14f299aa3d3a4,smart_money,0.0,-1129757.3948060423,现货变化,-,-,-,-,-,-,MAX $105.38M 数量=16.49M；HYPE $197.82 数量=2.17K；USDH $0.00 数量=0.0115873
0x1847dc422b9dea349e8af7d02cb3a136cd81f441,smart_money,-209.706858000005,-1064717.600370735,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $99.31M 数量=15.54M；KNTQ $9.14M 数量=254.13K；LATINA $47.27K 数量=47.27K
0xdcac85ecae7148886029c20e661d848a4de99ce2,smart_money,11.00109999999404,-1062795.333133757,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,NEKO $167.99M 数量=2.81K；MAX $8.09M 数量=1.27M；WOW $2.71M 数量=43.86K
0x7625dc67deab1864570ad816f59a9b867f280e49,money_printer,-4.35503500001505,-1057998.335315287,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 5x $78.90K cross 强平距=+277.14% 中杠杆趋势型；BTC空 40x $7.21 cross 强平距=+3115514.50% 极高杠杆短线型；FARTCOIN空 5x $3.66 cross 强平距=+5979286.10% 中杠杆趋势型,MAX $98.69M 数量=15.45M；LATINA $11.90K 数量=11.90K；LICKO $1.39 数量=12.4459
0xa6e2dc44418f5ad213c86db4dbb203a59d13c49f,money_printer,10447.015354000032,-1026270.7907103002,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 20x $1.52M cross 强平距=+47.53% 极高杠杆短线型；HYPE空 10x $288.27K cross 强平距=+241.95% 高杠杆短线型；SOL空 20x $103.32K cross 强平距=+688.64% 极高杠杆短线型,MAX $95.71M 数量=14.98M；USDHL $2.05M 数量=36.3611；LATINA $138.26K 数量=138.26K
0x7f583a47e00701d257ac873c80eb5326fec69e56,smart_money,-1496.0000849999778,-990866.6068128347,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,NEKO $179.58M 数量=3.00K；BASED $813.02K 数量=1.14K；MAX $46.75K 数量=7.32K
0x8838d88514dc65fcdc24b63eb608636d406020a5,smart_money,0.0,-990000.0000274181,现货变化,-,-,-,-,-,-,NEKO $179.58M 数量=3.00K；H $145.70 数量=8.09K；LICKO $25.12 数量=224.31
0x872d3fb74cb230faf1746b4e66971551a010ba6d,smart_money,1220.9625510000042,-982700.4027705938,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 3x $87.00K cross 强平距=+165.58% 低杠杆长期型；AVAX空 10x $47.04K cross 强平距=+304.09% 高杠杆短线型；GRASS空 3x $14.93K cross 强平距=+915.79% 低杠杆长期型,MAX $91.66M 数量=14.35M；LATINA $25.87K 数量=25.87K；WOW $10.81K 数量=175.044
0x843f31e5cd9a6572d235a05cb78ec5ac2ffcc24f,smart_money,846.5348480000393,-981091.9443023503,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $91.52M 数量=14.32M；LICKO $24.56 数量=219.327；VAULT $0.73 数量=18.727
0x63286282fe46eed057c18e108ecf27bd3089c847,smart_money,0.0,-908988.1501834542,现货变化,-,-,-,-,-,-,MAX $84.79M 数量=13.27M；HYPE $121.21 数量=1.33K；STAR $0.00 数量=2.54811
0x25fcb75a422f1eeef23c272f8712d6df16c49c38,smart_money,1555.1334539999953,-891596.935271129,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 40x $100.52K cross 强平距=+246.34% 极高杠杆短线型；ZEC空 10x $47.88K cross 强平距=+498.69% 高杠杆短线型,MAX $65.46M 数量=10.24M；BUDDY $15.93M 数量=226.53K；WOW $1.92K 数量=31.0305
0x28473085ba4aa761eb541914f50a75dd685cd47b,smart_money,-14979.248893000185,-856567.0264952332,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 5x $35.78K cross 中杠杆趋势型；ZEC多 3x $5.42K cross 低杠杆长期型；EIGEN多 4x $1.64K isolated 强平距=+41.54% 中杠杆趋势型,MAX $79.87M 数量=12.50M；PURR $116.79K 数量=1.36M；H $3.35K 数量=186.03K
0x5b236d19f680ff47e7bf2a9eb88fc5cc03d443a8,smart_money,-28.78605600001174,-866965.954102248,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $67.24M 数量=10.52M；HWAVE $12.58M 数量=1.97M；BRIDGE $704.79K 数量=174.31
0xb730e6f15b5d89254db2e84cf0a7fc3bcc2129cc,smart_money,0.0,-865924.3570355177,现货变化,-,-,-,-,-,-,MAX $80.77M 数量=12.64M；LATINA $10.06K 数量=10.06K；WOW $465.21 数量=7.53357
0xdd0c5de50d72e5eaa96816e920e41ce89c4b8888,money_printer,-2229.52438800002,-855867.4482816309,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $79.76M 数量=12.48M；WOW $144.66K 数量=2.34K；LATINA $17.03K 数量=17.03K
0x24246bb3cf79ebd26ab10194ec3694203ad3c891,smart_money,0.0,-836543.7289877534,现货变化,-,-,-,-,-,ETH空 20x $163.16K cross 强平距=+118.36% 极高杠杆短线型；HYPE空 10x $75.17K cross 强平距=+249.80% 高杠杆短线型；TAO空 5x $42.69K cross 强平距=+419.24% 中杠杆趋势型,MAX $78.03M 数量=12.21M
0x2afe745dfd735e24aae8ac39969140dd0511496b,smart_money,-3917.8009581499937,-824732.139386043,USDC减少，疑似资金流出/买入,PURR $4.85K 数量Δ=56.54K @ 0.085856,-,PURR $4.85K 数量Δ=56.54K @ 0.085856,-,-,-,MAX $77.37M 数量=12.11M；UPUMP $529.29K 数量=4.85M；KNTQ $131.49K 数量=3.66K
0xae2445cdc416b6a70bbf84a8678a13ea6003e7f8,smart_money,-141.76941600000282,-827361.9394361079,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,NEKO $137.13M 数量=2.29K；MAX $6.66M 数量=1.04M；LATINA $16.36K 数量=16.36K
0x40ebad3d5648f1e542376c0e7152bd4018c9ce35,smart_money,160.23976100000436,-807842.0809856802,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 5x $31.18K cross 强平距=+554.36% 中杠杆趋势型；FARTCOIN空 5x $18.07K cross 强平距=+960.17% 中杠杆趋势型；PURR空 3x $9.49K cross 强平距=+1628.11% 低杠杆长期型,MAX $75.35M 数量=11.79M；PURR $9.45K 数量=110.03K；HYPE $14.08 数量=154.17
0xeb47e64c3d12add1a175517619ede29fbc4a9f1d,smart_money,636.916409999998,-800642.7617803067,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 3x $72.62K cross 强平距=+47.13% 低杠杆长期型；ETH空 20x $53.50K cross 强平距=+65.27% 极高杠杆短线型；LINK空 10x $8.83K cross 强平距=+382.46% 高杠杆短线型,MAX $74.68M 数量=11.69M；PURR $171.69 数量=2.00K；HYPE $106.76 数量=1.17K
0x4cd80aa0ce4881eb8679eda1f6fbe3d89aec0f7f,money_printer,-31880.949632999953,-768289.6632342935,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $71.67M 数量=11.22M；VAULT $0.79 数量=20.292；STAR $0.63 数量=514.043
0xcc0ec788a4a1312582b24ac899c522fc3794ee8d,money_printer,0.0,-790819.9937494844,现货变化,-,-,-,-,-,-,MAX $73.77M 数量=11.54M；HYPE $105.45 数量=1.15K；LICKO $5.55 数量=49.5783
0x63d417a577b50c96f4f09148d4e4d70950db0522,money_printer,730.5999850002117,-786272.580304563,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 20x $507.93K cross 强平距=+407.95% 极高杠杆短线型；HYPE空 3x $447.20K cross 强平距=+447.94% 低杠杆长期型；IP空 3x $120.16K cross 强平距=+1506.41% 低杠杆长期型,MAX $73.34M 数量=11.48M；WOW $12.30K 数量=199.217；OMNIX $835.84 数量=13.49K
0x420ab45e0bd8863569a5efbb9c05d91f40624641,smart_money,1768.7430450000102,-784887.474175483,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 20x $491.95K cross 强平距=+114.30% 极高杠杆短线型；ETH空 20x $152.23K cross 强平距=+367.32% 极高杠杆短线型；SOL空 20x $16.21K cross 强平距=+3424.14% 极高杠杆短线型,MAX $73.21M 数量=11.46M；HYPE $0.05 数量=0.552501
0x115e64063e79c9788cf554e1c2e88a069d8a9719,smart_money,0.006855860000086977,-782031.8290433437,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $72.95M 数量=11.42M；USDH $6.31 数量=101.188；LATINA $4.00 数量=4.0006
0x985f02b19dbc062e565c981aac5614baf2cf501f,money_printer,10719.445767609868,-764302.732905373,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,APT空 10x $370.39K cross 强平距=+692.17% 高杠杆短线型；PURR空 3x $197.87K cross 强平距=+1164.18% 低杠杆长期型；ZEC空 10x $76.52K cross 强平距=+3341.77% 高杠杆短线型,MAX $71.32M 数量=11.16M；PURR $196.70K 数量=2.29M；HYPE $0.00 数量=3e-08
0xde8a6d588f8067e761bac811a102e0146c721e41,smart_money,8068.017741999996,-766222.6991700828,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 5x $62.78K cross 强平距=+160.33% 中杠杆趋势型；TURBO多 3x $148.51 cross 低杠杆长期型；MOODENG多 3x $144.84 cross 低杠杆长期型,MAX $71.47M 数量=11.19M；LATINA $1.22M 数量=1.22M；HYPE $92.76 数量=1.02K
0xbc433ba7c34752448c5361e5ed3038628a1753b0,money_printer,2234.4503200000618,-765342.587154001,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 20x $501.08K cross 强平距=+237.76% 极高杠杆短线型；ETH空 20x $283.75K cross 强平距=+418.09% 极高杠杆短线型；BNB空 10x $167.38K cross 强平距=+686.18% 高杠杆短线型,MAX $71.39M 数量=11.17M；UFART $0.00 数量=0.242821
0xb7ad15ad3457d8b4a3f9c5007bbf27c1f80092bd,smart_money,0.0,-764369.2667238414,现货变化,-,-,-,-,-,BTC空 40x $89.44K cross 强平距=+62.00% 极高杠杆短线型；HYPE空 10x $36.47K cross 强平距=+147.32% 高杠杆短线型；SOL多 20x $14.18K cross 极高杠杆短线型,MAX $71.30M 数量=11.16M；WOW $253.34 数量=4.10258；HYPE $0.00 数量=3e-08
0x418aa6bf98a2b2bc93779f810330d88cde488888,money_printer,62072.401717000175,-699562.8111286387,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH空 25x $3.91M cross 强平距=+70.61% 极高杠杆短线型；BTC空 40x $3.00M cross 强平距=+92.94% 极高杠杆短线型；BNB空 5x $1.06M cross 强平距=+251.20% 中杠杆趋势型,MAX $65.26M 数量=10.21M
0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,money_printer,0.0,-761006.1789126992,现货变化,-,-,-,-,-,BTC空 10x $980.56K cross 强平距=+45.31% 高杠杆短线型,MAX $70.99M 数量=11.11M；HYPE $10.02 数量=109.741
0x61ceef212ff4a86933c69fb6aca2fe35d8f2a62b,money_printer,-44188.63218400022,-716449.7220959514,USDC减少，疑似资金流出/买入,-,-,-,-,-,LIT空 3x $4.37M isolated 强平距=+46.08% 低杠杆长期型；BTC空 20x $428.30K cross 强平距=+99.18% 极高杠杆短线型；AVAX空 10x $311.83K cross 强平距=+131.64% 高杠杆短线型,MAX $66.83M 数量=10.46M；HYPE $0.02 数量=0.218687；USOL $0.00 数量=0.00065884
0x807ddb66768050ee457165ad6d21cc1275a896ac,smart_money,2229.8341939999955,-754658.7033792883,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 20x $119.89K cross 强平距=+86.80% 极高杠杆短线型；HYPE空 10x $93.16K cross 强平距=+108.60% 高杠杆短线型；LINK空 10x $72.75K cross 强平距=+138.17% 高杠杆短线型,MAX $70.39M 数量=11.02M；HYPE $0.00 数量=0.0066276
0xa31441e058492bc7cfffda9aa7623c407ae83a81,money_printer,-40736.2494862508,-713296.1544411331,USDC减少，疑似资金流出/买入,-,PURR -$4.02K 数量Δ=-46.83K @ 0.085856,PURR -$4.02K 数量Δ=-46.83K @ 0.085856,-,-,PURR空 3x $19.99K cross 强平距=+12084.22% 低杠杆长期型,MAX $66.15M 数量=10.35M；PURR $19.86K 数量=231.33K；LICKO $37.72 数量=336.765
0xe117d3d94b30f7e7aa4f29704d0d2f43c009b9a8,smart_money,-2618.887817000039,-749870.1528731436,USDC减少，疑似资金流出/买入,-,-,-,-,-,MET多 3x $192.46K cross 低杠杆长期型,MAX $69.95M 数量=10.95M；LATINA $10.61K 数量=10.61K；USDH $671.52 数量=10.76K
0x000007cc15b4b01aecf248bf46302ac02341e11f,smart_money,0.0,-730037.3853700906,现货变化,-,-,-,-,-,-,MAX $68.10M 数量=10.66M；WOW $4.43K 数量=71.7226；HYPE $47.75 数量=522.769
0x0eb8f692baba6c6f4a5e57c7e222758c95a9ce81,smart_money,2691.0599990000046,-724933.474612534,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,JUP空 10x $441.32K isolated 强平距=+22.42% 高杠杆短线型,MAX $67.62M 数量=10.58M；LATINA $18.75K 数量=18.75K；LICKO $17.90 数量=159.809
0xc794b210337339ce83f5be21f0f62802c029b332,money_printer,0.0,-716499.186312519,现货变化,-,-,-,-,-,-,MAX $64.87M 数量=10.15M；HWAVE $1.82M 数量=285.07K；USDHL $317.84 数量=0.0056335
0x2d66f73159eaa54cc7fddaea2ba8cf91f9f14cd6,smart_money,0.0,-715153.5761314481,现货变化,-,-,-,-,-,-,MAX $66.71M 数量=10.44M；HYPE $92.90 数量=1.02K；USDE $0.00 数量=0.0222012
0x99b1098d9d50aa076f78bd26ab22e6abd3710729,money_printer,123.88069899997208,-714560.9110731855,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 10x $67.86K cross 强平距=+483.48% 高杠杆短线型,MAX $66.65M 数量=10.43M
0x9cbf099ff424979439dfba03f00b5961784c06ce,money_printer,-14693.14535399992,-699895.1302642375,USDC减少，疑似资金流出/买入,-,-,-,-,-,AAVE多 10x $1.74M cross 强平距=+60.77% 高杠杆短线型；ZRO多 5x $1.46M cross 强平距=+76.65% 中杠杆趋势型；LDO多 5x $108.28K cross 中杠杆趋势型,MAX $65.20M 数量=10.20M；KNTQ $8.74M 数量=242.99K；WOW $150.41K 数量=2.44K
0x6df99d59cdada18ade521e05edd5e6a2ec91b734,money_printer,0.0,-711497.7506941631,现货变化,-,-,-,-,-,-,MAX $66.37M 数量=10.39M；USDT0 $1.27 数量=9.99898；UBTC $0.00 数量=0.0501419
0x051c2e6d49cf82ebc47f08f9b85800f94fc9693c,money_printer,17301.306000999175,-693492.2984041795,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH多 8x $5.03M cross 中高杠杆型；AAVE多 10x $3.79M cross 高杠杆短线型；XPL多 5x $1.24M cross 中杠杆趋势型,MAX $64.69M 数量=10.12M；HAR $3.28K 数量=1.20M；LICKO $632.15 数量=5.64K
0x185611e0343c14f53a4406891cb0fdc9e81808ae,money_printer,1406.889213000075,-708859.4880115986,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH空 25x $747.37K cross 强平距=+63.73% 极高杠杆短线型；BTC空 40x $557.88K cross 强平距=+85.41% 极高杠杆短线型；HYPE空 10x $35.41K cross 强平距=+1296.79% 高杠杆短线型,MAX $66.12M 数量=10.35M；LATINA $10.46K 数量=10.46K；LICKO $0.04 数量=0.313956
0xd08a4557671ca465e7bba41110a93148c90f9931,smart_money,2319.6759059999604,-706361.2175245956,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 20x $231.54K cross 极高杠杆短线型；RENDER空 5x $114.09K cross 强平距=+205.59% 中杠杆趋势型；OP空 5x $108.35K cross 强平距=+217.11% 中杠杆趋势型,MAX $65.89M 数量=10.31M；USDH $8.38 数量=134.283；UBTC $0.00 数量=0.836962
0xebcda26432c1e2a46898d9920759438f86c8fcf4,smart_money,5566.3406600001035,-700766.6929865554,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 40x $1.50M cross 强平距=+41.08% 极高杠杆短线型,MAX $65.37M 数量=10.23M；USDT0 $13.51 数量=106.142；HYPE $0.02 数量=0.199181
0xda7176d42d075e6e99f6c202a7f6d2c48065879e,smart_money,-57.697283000001335,-705752.6063359976,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC多 20x $90.32K cross 强平距=+74.48% 极高杠杆短线型,MAX $65.83M 数量=10.30M；HYPE $0.04 数量=0.449672；XAUT0 $0.00 数量=0.009995
0xe0afe5de6831901db80d7ca9d17475f78b1a870c,smart_money,0.0,-704716.8409732431,现货变化,-,-,-,-,-,-,MAX $65.74M 数量=10.29M；LATINA $10.43K 数量=10.43K；HYPE $0.19 数量=2.11
0x3a122449de235a40481689442271c0731b805d69,money_printer,712.433383999858,-703819.5695290416,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 40x $885.01K cross 强平距=+118.14% 极高杠杆短线型,MAX $65.65M 数量=10.27M；LATINA $10.44K 数量=10.44K；LICKO $0.02 数量=0.138671
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,smart_money,16423.170832000207,-688107.9989057928,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,AAVE空 10x $610.23K cross 强平距=+170.98% 高杠杆短线型；NEAR空 10x $596.02K cross 强平距=+171.20% 高杠杆短线型；XMR空 5x $473.35K cross 强平距=+206.49% 中杠杆趋势型,MAX $64.19M 数量=10.05M
0xf709deb9ca069e53a31a408fde397a87d025a352,smart_money,0.0,-703681.3683404401,现货变化,-,-,-,-,-,-,MAX $65.64M 数量=10.27M；LATINA $2.99 数量=2.99059；LICKO $0.31 数量=2.76389
0xbd1b3513bb0ce1529242cfb28926618809592362,smart_money,3880.2297240000335,-699505.4984349981,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $65.25M 数量=10.21M；TIME $2.41K 数量=992.86K；HYPE $36.52 数量=399.766
0x987163b6b482c30c2f5f3aa2760109668eb0091d,money_printer,-2088.8254899999592,-701039.4922091812,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 10x $310.61K cross 高杠杆短线型,MAX $65.37M 数量=10.23M；WOW $10.61K 数量=171.842；USDT0 $10.21K 数量=80.23K
