id,run_id,address,groups,status,error,perp_account_value,perp_total_ntl_pos,perp_withdrawable,perp_account_leverage,perp_position_count,spot_total_value,spot_usdc_value,spot_token_count,perp_ok,spot_ok
844562,349,0x9cc46eed6d6f0c7638779964930904f526e7b125,smart_money,ok,,0.0,0.0,0.0,,0,0.0,0.0,0,1,1
844563,349,0xfe3952b95be13603e0ce10f90441c5ad7350fcea,smart_money,ok,,0.0,0.0,0.0,,0,0.0,162.134808,1,1,1
844564,349,0x481b24686744c8bf1fd8c993aad47902075cf951,smart_money,ok,,0.0,0.0,0.0,,0,0.03593728698777,0.08302717,3,1,1
844565,349,0xc4180d58e4980ae6b39c133ab3a9389ae62e8706,money_printer,ok,,0.005239,0.0,0.005239,0.0,0,99.1455893395422,5.051e-05,4,1,1
844566,349,0x0c1fd4fed8679488afb3b23b2b872971e0001d39,smart_money,ok,,1051299.315468,9188956.500091,0.0,8.740571181671903,34,0.0,2639087.6876060003,1,1,1
844567,349,0x6abc111bd22bb38e649f81be60dfbeb35648aac6,smart_money,ok,,38031.349812,301210.67132,0.0,7.92006260122167,17,1665829400.261664,166680.69473475,16,1,1
844568,349,0x9d1792626cc8bfb29acc7e5e7a2f706bb6ada290,smart_money,ok,,50029.622364,199663.600875,1095.871443,3.9909076151386795,52,784227.2165319046,167692.74368971,5,1,1
844569,349,0xfe40fa3decfc6dc555f4ad7736d0dd65ccbd4743,smart_money,ok,,0.0,0.0,0.0,,0,0.0,416183.34197642,1,1,1
844570,349,0x4829f3bbd5508707339547ebefface2b4c86d3b5,smart_money,ok,,9263.890355,55683.08865,64.006175,6.010767238835697,2,3628.427553908134,304428.32895599,97,1,1
844571,349,0x0c3405f5fcb19e6e42f7a05fad4ea3e52346b6d9,smart_money,ok,,0.0,0.0,0.0,,0,0.0,8473.53859348,1,1,1
844572,349,0xc49ec554731a81f4bf4f3504cfb1dd3c484ccf74,money_printer,ok,,48375.310303,234739.68104,0.0,4.8524687401424815,2,0.095624828196,309022.5618416,3,1,1
844573,349,0x6acf5dc82237396e07d7e802bff984d8662360a1,smart_money,ok,,39189.496508,499486.03565,0.0,12.74540578871782,1,0.0,39189.49650859,1,1,1
844574,349,0x9d25fdd3e862b690759fae43e2db73bc75909b0e,smart_money,ok,,503194.532321,4365317.49632,66662.782689,8.675208524593542,1,9159.54657402,669711.56236711,2,1,1
844575,349,0xfe4dec8543b0b9cec0c897a689f7af7bddb02192,smart_money,ok,,104759.678659,1031806.3,1579.048659,9.849269425105827,1,0.0,276442.08965206,1,1,1
844576,349,0x483848d2c8f7f69b51cb7b39c7d8c3c30f333d79,smart_money,ok,,0.0,0.0,0.0,,0,0.0,1862134.3081049998,1,1,1
844577,349,0xc59498175d6d317642aeb97f895a7ce1aa992191,money_printer,ok,,4209058.293391,6442561.9236,0.0,1.5306421233737757,1,156080.6007215132,6040708.76268653,8,1,1
844578,349,0x0c44471cc8516125ead11e09446302ae20540ed4,smart_money,ok,,252028.578476,1673679.5,21326.390976,6.640832202921701,2,7001658.591299968,599170.9968717301,3,1,1
844579,349,0x6b3008d6e60617f44b1135ffc669fc87caec75b2,smart_money,ok,,0.004299,0.0,0.004299,0.0,0,69532068.60326834,0.00040364,3,1,1
844580,349,0x9d6086239968f79c0c4a6883653f5c3270331692,smart_money,ok,,0.0,0.0,0.0,,0,1544.4885589339972,146.84150598,5,1,1
844581,349,0xfe6882837b95cb94ff35867c87bd8fde8cb347f2,smart_money,ok,,0.0,0.0,0.0,,0,272221936.05558616,1.2e-07,10,1,1
844582,349,0x483e1d004247248d516865b9b9e893d48359ce10,smart_money,ok,,372786.387753,616740.596361,241618.533485,1.6544075015143487,133,0.0,0.0,0,1,1
844583,349,0xc613bd93c62e62bf3e583c36ae8c4118f1fb2456,money_printer,ok,,0.0,0.0,0.0,,0,7128147.863977947,136.2654,4,1,1
844584,349,0x0c4a3a7ac74d43732f9b5ea507f01ab72a381b19,smart_money,ok,,3517606.68201,15271929.39837,0.0,4.341568224916905,4,0.0,3540426.302447,1,1,1
844585,349,0x6b40177431bb4d710f047f163442dbe5b6e8f775,smart_money,ok,,0.0,0.0,0.0,,0,371016295.97162926,80002.15977397,6,1,1
844586,349,0x9d6468a5ab22fb02f990a778039443d264ef31fe,smart_money,ok,,16559.947227,17893.39341,0.0,1.080522369106702,2,9.029825999999999e-07,310536.43241786,2,1,1
844587,349,0xfe72c242af1a4ca8114c6a170ba4a823785241ce,smart_money,ok,,203994.711246,404535.468731,133668.824178,1.983068415156926,96,0.0,0.001657,1,1,1
