run_id,coin,long_value,short_value,long_avg_leverage,short_avg_leverage,long_avg_liq_distance,short_avg_liq_distance,long_longterm_ratio,short_longterm_ratio,long_highrisk_ratio,short_highrisk_ratio,dominant_leverage_style,style_mix
231,DOT,1714224.8037150004,1335381.1647600003,10.012173403216877,9.807643772386765,,4745.957215584058,0.0033952252571464005,0.030395610422058735,0.9966047747428536,0.9696043895779414,高杠杆短线型,"高杠杆短线型:$2.98M,低杠杆长期型:$29.61K,中杠杆趋势型:$16.80K,中高杠杆型:$12.02K,极高杠杆短线型:$10.90K"
231,LDO,1097815.7974399999,1936747.2174129996,5.090749589525238,5.097355475009723,,4952.298875092739,0.9938887463346358,0.9935096349993517,0.006111253665364272,0.006490365000648137,中杠杆趋势型,"中杠杆趋势型:$3.01M,极高杠杆短线型:$19.28K,低杠杆长期型:$504.56"
231,PURR,514435.1859209999,2470877.9275710005,3.425570896034356,3.062608226333574,,928.2721604961793,0.974966417880332,0.9920487112791874,0.025033582119667948,0.007951288720812556,低杠杆长期型,"低杠杆长期型:$2.95M,极高杠杆短线型:$32.52K"
231,FET,39923.55749,2690543.12983,5.0,5.043907859424452,,2094.657164540007,1.0,0.9943556557515733,0.0,0.005644344248426725,中杠杆趋势型,"中杠杆趋势型:$2.67M,低杠杆长期型:$49.09K,极高杠杆短线型:$15.19K"
231,SPX,472561.074778,2189905.4810729995,5.0,5.261174627589753,45.32307965692703,4534.200675644573,1.0,0.9816715701102617,0.0,0.018328429889738256,中杠杆趋势型,"中杠杆趋势型:$2.62M,极高杠杆短线型:$40.14K,低杠杆长期型:$2.16K"
231,kBONK,73778.153565,2466334.3261260004,14.19904479348432,10.06984924834282,,4499.413626024682,0.016433339564832467,0.02466511168562967,0.9835666604351676,0.9753348883143704,高杠杆短线型,"高杠杆短线型:$2.40M,极高杠杆短线型:$80.15K,中杠杆趋势型:$59.54K,低杠杆长期型:$2.50K"
231,CRV,521370.16274799994,1995323.220131,10.009277875777366,9.342219163531894,20.803653742283956,6252.963854303883,0.01609531480622151,0.12346601768400507,0.9839046851937786,0.8765339823159949,高杠杆短线型,"高杠杆短线型:$2.23M,低杠杆长期型:$192.63K,中杠杆趋势型:$62.12K,极高杠杆短线型:$35.13K"
231,EIGEN,192580.88804800002,2287452.519416001,6.926418621828828,5.321434838923657,32.808974911233705,3449.087069113932,0.865864478631122,0.9771861609589502,0.13413552136887796,0.022813839041049586,中杠杆趋势型,"中杠杆趋势型:$2.39M,极高杠杆短线型:$78.02K,低杠杆长期型:$7.50K"
231,VIRTUAL,380274.88349599997,2053810.6234530003,5.261684785214185,4.848241212875811,71.29179724314795,5198.714038123137,0.9825543476523878,0.9929003593712623,0.017445652347612337,0.007099640628737687,中杠杆趋势型,"中杠杆趋势型:$2.28M,低杠杆长期型:$132.61K,极高杠杆短线型:$21.22K"
231,MEGA,234371.57378600002,1984196.7398060001,2.8736513043427414,2.926741796922711,53.09439205791713,1890.7991671394338,0.9961770447775458,0.9949634058279032,0.0038229552224542055,0.005036594172096613,低杠杆长期型,"低杠杆长期型:$2.21M,极高杠杆短线型:$10.89K"
231,MORPHO,437147.49370999995,1754406.4822400003,6.387158467806008,5.400787735002115,,4600.794058825983,0.8867862865002906,0.9697915576313119,0.11321371349970952,0.030208442368688176,中杠杆趋势型,"中杠杆趋势型:$2.04M,极高杠杆短线型:$102.49K,低杠杆长期型:$44.51K"
231,APT,732082.0287390002,1386833.8849629995,9.950135110348382,9.82242601237093,12.631886187934658,6759.447587550021,0.04286754623803014,0.04492274975792227,0.9571324537619698,0.9550772502420779,高杠杆短线型,"高杠杆短线型:$1.99M,中杠杆趋势型:$90.36K,极高杠杆短线型:$23.71K,中高杠杆型:$11.19K,低杠杆长期型:$3.32K"
231,CC,176204.91934000002,1686224.2656100001,6.965085827608879,3.484354804872022,,2597.662969708433,0.7667596571994775,0.9704703285704486,0.23324034280052236,0.029529671429551454,低杠杆长期型,"低杠杆长期型:$1.77M,极高杠杆短线型:$90.89K"
231,PENGU,132152.81203600002,1659809.0234700004,7.827128291528321,5.30422043821123,,6088.386569281732,0.8059035456391763,0.9793803276250119,0.1940964543608238,0.020619672374987894,中杠杆趋势型,"中杠杆趋势型:$1.72M,极高杠杆短线型:$59.88K,低杠杆长期型:$7.68K"
231,OP,799918.9850409998,978434.0887009997,5.195757855328281,5.132842269275965,,5920.658170491751,0.9827168825911898,0.9908010959839416,0.017283117408810337,0.00919890401605833,中杠杆趋势型,"中杠杆趋势型:$1.73M,低杠杆长期型:$27.07K,极高杠杆短线型:$22.83K"
231,INJ,928625.3008899998,783126.4475799999,5.134436950490531,5.036843845063798,,6121.755382660016,0.9910375366339649,0.9975437436624137,0.00896246336603516,0.0024562563375865295,中杠杆趋势型,"中杠杆趋势型:$1.70M,极高杠杆短线型:$10.25K"
231,MET,463296.0822099999,1199271.4654999995,3.974512072164152,3.714754041139988,44.583902535136595,4542.709600364402,0.9272873076342348,0.9579556446388244,0.07271269236576523,0.042044355361175755,低杠杆长期型,"低杠杆长期型:$1.58M,极高杠杆短线型:$84.11K"
