id,run_id,address,groups,coin,side,szi,abs_szi,mark_px,position_value,entry_px,unrealized_pnl,roe,leverage,liquidation_px,margin_mode,margin_used,liq_distance_pct,account_leverage,leverage_style,leverage_weight,leverage_risk_score,leverage_note
8232469,796,0x10da391e349b02b380359cb402dc908dfe660221,smart_money,HYPE,long,200.0,200.0,59.4535,11857.9,59.7518,-92.46696,-0.0773758332,10.0,,cross,1185.79,,10.159618218581857,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8232591,796,0x112819b32d30680790d9caac04b656dd52da21a1,smart_money,ETH,long,30.0,30.0,1960.55,58734.0,2025.83,-2041.184384,-0.4366156559,13.0,672.3853759184,cross,4518.0,65.70424748573615,5.867962877924738,高杠杆短线型,0.4536,42.0,杠杆13.0x，偏短线；强平距离65.7%较安全；cross 共享保证金
8232592,796,0x112819b32d30680790d9caac04b656dd52da21a1,smart_money,HYPE,long,299.0,299.0,59.4535,17720.833,62.1729,-868.88556,-0.4674011375,10.0,,cross,1772.0833,,5.867962877924738,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8232594,796,0x115231b1c0ad58f97944f8e69ef0dbb35f1cd055,smart_money,BTC,short,-4.4831,4.4831,65199.5,292212.9411,73199.7,35949.032748,2.1909322599,20.0,77703.9706862893,cross,14610.647055,19.17878309847362,4.830272290012776,极高杠杆短线型,0.1375,3.0,杠杆20.0x，强降权；强平距离19.2%偏近；cross 共享保证金
8232611,796,0x115849ce84370f25cadcf0d348510d73837e1aa5,smart_money,ARB,short,-3000000.0,3000000.0,0.08155,244560.0,0.10815,79903.407023,2.4626323121,10.0,0.9296008886,cross,24456.0,1039.9152527283877,1.09254236292844,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1039.9%较安全；cross 共享保证金
8232609,796,0x115849ce84370f25cadcf0d348510d73837e1aa5,smart_money,BTC,long,23.34,23.34,65199.5,1521301.2,65669.0,-11413.930113,-0.1489373973,20.0,,cross,76065.06,,1.09254236292844,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8232610,796,0x115849ce84370f25cadcf0d348510d73837e1aa5,smart_money,SOL,short,-11000.0,11000.0,76.8525,844382.0,76.3076,-4997.73295,-0.1190809298,20.0,313.6981240981,cross,42219.1,308.18206837526424,1.09254236292844,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离308.2%较安全；cross 共享保证金
8232612,796,0x115849ce84370f25cadcf0d348510d73837e1aa5,smart_money,WLD,short,-600000.0,600000.0,0.34843,208296.0,0.3647,10529.549274,0.4811846381,10.0,4.5875644432,cross,20829.6,1216.6387633671036,1.09254236292844,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1216.6%较安全；cross 共享保证金
8232613,796,0x115849ce84370f25cadcf0d348510d73837e1aa5,smart_money,XLM,short,-1050000.0,1050000.0,0.18065,189409.5,0.189344,9401.70858,0.2364481522,5.0,2.4933378781,cross,37881.9,1280.2036413506783,1.09254236292844,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1280.2%较安全；cross 共享保证金
8232646,796,0x11615843a09fa765d98ebf3eb15690450ef7e60a,smart_money,ETH,short,-600.0,600.0,1960.55,1174800.0,1676.78,-168726.732698,-0.83854098,5.0,2070.1988115703,isolated,92161.672681,5.592757724633408,12.747164475479362,爆仓边缘型,0.18,26.0,杠杆5.0x，趋势参考；强平距离仅5.6%；isolated 风险隔离
8232651,796,0x1174c19e08d5dbf3444c6376d6583b2d4f91cb65,smart_money,VVV,long,900.0,900.0,13.216,11928.6,12.1553,988.77056,0.2711478909,3.0,10.6053554627,cross,3976.2,19.75366629312953,3.284715075539364,低杠杆长期型,0.649,60.0,杠杆3.0x，偏长期；强平距离19.8%偏近；cross 共享保证金
8233565,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,AAVE,short,-36506.99,36506.99,100.32,3657635.3281,98.6031,-57931.753264,-0.1609347883,10.0,195.0776262368,cross,365763.53281,94.45536905582138,4.431179265932795,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离94.5%较安全；cross 共享保证金
8233578,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,ADA,long,8684221.0,8684221.0,0.16414,1425254.35052,0.299207,-1173132.638403,-4.5148495717,10.0,,cross,142525.435052,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233607,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,ALGO,long,1.0,1.0,0.082745,0.082652,0.279387,-0.196735,-3.5208331096,5.0,,cross,0.01653,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233551,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,APE,long,201.0,201.0,0.16141,32.36703,0.57266,-82.738116,-3.5940233289,5.0,,cross,6.473406,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233564,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,APT,long,248762.99,248762.99,0.6234,155128.600564,0.6509,-6794.697081,-0.4196244259,10.0,,cross,15512.860056,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233594,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,AR,short,-88.08,88.08,1.8614,163.87284,17.8072,1404.587826,4.4775997781,5.0,37542.7809778404,cross,32.774568,2016810.979791576,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2016811.0%较安全；cross 共享保证金
8233554,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,ARB,long,0.3,0.3,0.08155,0.024492,0.12555,-0.013175,-3.497756657,10.0,,cross,0.002449,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233546,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,ATOM,long,2497.5,2497.5,1.3773,3439.30725,1.4661,-222.394302,-0.3036761719,5.0,,cross,687.86145,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233549,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,AVAX,long,53740.77,53740.77,6.6331,357505.098348,6.5567,5139.686965,0.1458624144,10.0,,cross,35750.509834,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233575,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,BIGTIME,short,-28381.0,28381.0,0.006419,182.234401,0.062235,1584.082662,2.690484107,3.0,116.5140942916,cross,60.7448,1815044.014513164,4.431179265932795,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离1815044.0%较安全；cross 共享保证金
8233612,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,BIO,long,492.0,492.0,0.026463,13.009464,0.139509,-55.629356,-2.4313947705,3.0,,cross,4.336488,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233576,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,BLUR,long,5564.0,5564.0,0.015015,83.504512,0.080317,-363.381692,-2.4394243238,3.0,,cross,27.834837,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233550,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,BNB,long,1608.095,1608.095,574.195,923689.768,810.709,-380007.861145,-2.9148466074,10.0,,cross,92368.9768,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233596,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,BOME,long,4823.0,4823.0,0.000533,2.599597,0.002304,-8.514734,-2.2983121521,3.0,,cross,0.866532,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233600,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,BRETT,long,1043.0,1043.0,0.004728,4.938605,0.053102,-50.446813,-2.7324961057,3.0,,cross,1.646201,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233545,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,BTC,long,1e-05,1e-05,65199.5,0.65259,119930.2,-0.546712,-9.1171698204,20.0,,cross,0.032629,,4.431179265932795,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8233566,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,COMP,long,0.01,0.01,17.0495,0.17083,44.1466,-0.270636,-3.0651964138,5.0,,cross,0.034166,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233558,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,CRV,long,91.6,91.6,0.21059,19.305616,0.39752,-17.107216,-4.6981283961,10.0,,cross,1.930561,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233555,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,DOGE,short,-57882.0,57882.0,0.072721,4207.211052,0.109881,2152.971548,3.385078202,10.0,59.9196439861,cross,420.721105,82296.61718912006,4.431179265932795,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离82296.6%较安全；cross 共享保证金
8233573,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,DOT,long,547920.1,547920.1,0.806,440801.72045,1.6088,-440697.606337,-4.9994094487,10.0,,cross,44080.172045,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233547,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,DYDX,long,13.5,13.5,0.12529,1.69155,1.15189,-13.858998,-4.4561124148,5.0,,cross,0.33831,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233598,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,EIGEN,short,-0.3,0.3,0.2128,0.0639,0.2308,0.00534,0.3856152513,5.0,11022014.465293938,cross,0.01278,5179517975.796023,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离5179517975.8%较安全；cross 共享保证金
8233597,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,ENA,short,-1874550.0,1874550.0,0.092391,173088.4488,0.11571,43816.519121,2.0200790946,10.0,1.9402790381,cross,17308.84488,2000.0736414802304,4.431179265932795,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离2000.1%较安全；cross 共享保证金
8233590,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,ETC,short,-1.77,1.77,7.0089,12.392655,8.2661,2.238401,0.7649485451,5.0,1868145.0103631224,cross,2.478531,26653797.335717767,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离26653797.3%较安全；cross 共享保证金
8233611,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,FARTCOIN,long,318.9,318.9,0.13302,42.314841,0.20038,-21.586689,-3.378117707,10.0,,cross,4.231484,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233580,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,FET,long,31.0,31.0,0.153475,4.75044,0.240415,-2.702428,-1.8130121183,5.0,,cross,0.950088,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233582,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,FIL,long,12705.9,12705.9,0.74341,9427.396623,1.46096,-9135.464191,-2.460683265,5.0,,cross,1885.479324,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233561,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,GMX,short,-2.85,2.85,6.8843,19.655025,15.12,23.436975,1.6316468254,3.0,1160218.9230570972,cross,6.551675,16853013.94124453,4.431179265932795,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离16853013.9%较安全；cross 共享保证金
8233603,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,GOAT,long,2839.0,2839.0,0.012885,36.554964,0.132764,-340.362658,-2.7090481166,3.0,,cross,12.184988,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233613,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,GRIFFAIN,long,879.0,879.0,0.008911,7.845075,0.04219,-29.239935,-2.365370941,3.0,,cross,2.615025,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233608,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,HYPE,short,-36060.24,36060.24,59.4535,2135848.0152,50.5099,-314445.85694,-1.7263944457,10.0,155.2931882137,cross,213584.80152,161.20108692288935,4.431179265932795,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离161.2%较安全；cross 共享保证金
8233623,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,ICP,short,-47.8,47.8,2.17865,104.20878,3.73507,74.327569,2.0815808494,5.0,69178.0017671168,cross,20.841756,3175169.1697664517,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离3175169.2%较安全；cross 共享保证金
8233585,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,IMX,short,-205.1,205.1,0.12518,25.674418,0.51539,80.034065,3.78560276,5.0,16122.0377869598,cross,5.134883,12878984.348106567,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离12878984.3%较安全；cross 共享保证金
8233588,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,JTO,short,-244.0,244.0,0.611895,148.82536,2.027277,345.830312,3.4956671032,5.0,13552.2668075745,cross,29.765072,2214702.671630672,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2214702.7%较安全；cross 共享保证金
8233587,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,JUP,long,14.0,14.0,0.191025,2.67484,0.19649,-0.076021,-0.2763534762,10.0,,cross,0.267484,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233617,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,KAITO,long,1.0,1.0,1.19615,1.1915,1.346233,-0.154733,-0.5746887797,5.0,,cross,0.2383,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233559,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,LDO,long,234.5,234.5,0.39584,92.540735,0.30759,20.409265,1.4147268176,5.0,,cross,18.508147,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233560,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,LINK,short,-157903.1,157903.1,8.7653,1383310.10755,11.37437,412738.506387,2.2980363849,10.0,30.6983949631,cross,138331.010755,250.22640369525288,4.431179265932795,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离250.2%较安全；cross 共享保证金
8233553,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,LTC,long,8.93,8.93,47.133,421.04057,42.3039,43.26586,1.1452820651,10.0,,cross,42.104057,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233616,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,MELANIA,long,12.9,12.9,0.08257,1.063347,0.68662,-7.794166,-2.6398491315,3.0,,cross,0.354449,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233622,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,MON,short,-25265866.0,25265866.0,0.020641,522371.77955,0.018602,-52361.646974,-0.5570267888,5.0,0.1515473903,cross,104474.35591,634.2056600939878,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离634.2%较安全；cross 共享保证金
8233604,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,MOODENG,long,249.0,249.0,0.03788,9.435855,0.094278,-14.039384,-1.7941522129,3.0,,cross,3.145285,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233581,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,NEO,long,68.48,68.48,1.9603,134.241344,14.9782,-891.468504,-4.3456173583,5.0,,cross,26.848268,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233552,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,OP,long,6924.0,6924.0,0.09443,654.38724,0.12148,-186.743935,-1.1100761721,5.0,,cross,130.877448,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233618,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,PAXG,long,0.066,0.066,4066.55,268.5738,3957.245,7.395604,0.1415815737,5.0,,cross,53.71476,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233579,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,PENDLE,short,-25.0,25.0,1.5543,38.8725,3.5147,48.995,2.7880046661,5.0,132265.7259275272,cross,7.7745,8509565.182238128,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离8509565.2%较安全；cross 共享保证金
8233609,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,PENGU,short,-4556.0,4556.0,0.006399,29.213072,0.02852,100.726374,3.8758967004,5.0,725.775568209,cross,5.842614,11341915.443178622,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离11341915.4%较安全；cross 共享保证金
8233605,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,PNUT,short,-685.9,685.9,0.04246,29.15075,0.14174,68.068716,2.1004656413,3.0,4820.8680951133,cross,9.716916,11353805.07563189,4.431179265932795,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离11353805.1%较安全；cross 共享保证金
8233620,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,PUMP,short,-104781.0,104781.0,0.002143,219.935319,0.002578,50.203925,1.8584461945,10.0,33.0621158174,cross,21.993531,1542695.8850863278,4.431179265932795,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1542695.9%较安全；cross 共享保证金
8233583,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,PYTH,long,1.0,1.0,0.045052,0.045344,0.158115,-0.112771,-3.5661069475,5.0,,cross,0.009068,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233602,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,RENDER,long,43.0,43.0,1.486,63.7905,1.9954,-22.0117,-1.2827002105,5.0,,cross,12.7581,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233571,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,SEI,long,412045.0,412045.0,0.045719,18791.72427,0.045875,-111.101421,-0.0293875167,5.0,,cross,3758.344854,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233562,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,SNX,long,62.7,62.7,0.21666,13.51812,0.5562,-21.35562,-1.8371089536,3.0,,cross,4.50604,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233548,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,SOL,long,12857.04,12857.04,76.8525,987832.09728,86.1296,-119540.37269,-2.1589912325,20.0,,cross,49391.604864,,4.431179265932795,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8233614,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,SPX,short,-115.4,115.4,0.34509,39.696446,1.30109,110.449958,3.678075367,5.0,28653.7605904128,cross,7.939289,8303171.78139407,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离8303171.8%较安全；cross 共享保证金
8233556,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,SUI,short,-118.9,118.9,0.71584,84.945727,0.79226,9.253987,0.9823795219,10.0,29134.9585187232,cross,8.494572,4069937.7903893604,4.431179265932795,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离4069937.8%较安全；cross 共享保证金
8233584,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,SUSHI,long,359.0,359.0,0.16509,59.22423,0.69906,-191.739909,-2.2920395292,3.0,,cross,19.74141,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233593,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,TAO,short,-5427.231,5427.231,198.615,1078445.07201,278.133,431051.22038,1.4277982084,5.0,807.9717534961,cross,215689.014402,306.80298743604453,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离306.8%较安全；cross 共享保证金
8233577,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,TIA,long,30562.9,30562.9,0.34771,10605.3263,0.38548,-1176.159832,-0.4991559718,5.0,,cross,2121.06526,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233574,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,TRB,long,0.5,0.5,14.4705,7.237,46.6252,-16.075623,-2.0687019646,3.0,,cross,2.412333,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233615,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,TRUMP,long,683724.9,683724.9,1.58345,1083772.33899,2.61412,-703572.458957,-3.9364114846,10.0,,cross,108377.233899,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233568,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,TRX,short,-460.0,460.0,0.330265,152.007,0.3244,-2.7828,-0.1864844978,10.0,7485.028281832,cross,15.2007,2266270.424305331,4.431179265932795,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离2266270.4%较安全；cross 共享保证金
8233599,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,TURBO,long,934.0,934.0,0.00081,0.759342,0.005327,-4.216189,-2.5421541942,3.0,,cross,0.253114,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233570,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,UNI,long,201.2,201.2,3.90365,787.31572,3.1226,159.0486,2.531544226,10.0,,cross,78.731572,,4.431179265932795,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
8233610,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,USUAL,long,2712.4,2712.4,0.00862,23.380888,0.03024,-58.658818,-2.1450156586,3.0,,cross,7.793629,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8233592,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,W,short,-2044.6,2044.6,0.00909,18.564968,0.11839,223.504652,4.616536598,5.0,1617.2468163237,cross,3.712993,17791394.128973596,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离17791394.1%较安全；cross 共享保证金
8233589,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,WIF,short,-95040.0,95040.0,0.15388,14632.3584,0.196318,4025.732817,1.0788168978,5.0,34.945671655,cross,2926.47168,22609.690443852352,4.431179265932795,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离22609.7%较安全；cross 共享保证金
8233567,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,WLD,short,-3563609.7,3563609.7,0.34843,1236394.385415,0.57811,823784.87214,3.9986077382,10.0,1.3190153814,cross,123639.438541,278.55964796372297,4.431179265932795,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离278.6%较安全；cross 共享保证金
8233606,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,XLM,long,1553057.0,1553057.0,0.18065,280264.66622,0.214971,-53598.014478,-0.8026955029,5.0,,cross,56052.933244,,4.431179265932795,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233563,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,XRP,long,1236461.0,1236461.0,1.10695,1367525.866,1.347017,-298008.525253,-3.5785334343,20.0,,cross,68376.2933,,4.431179265932795,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8233621,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,ZEC,short,-7217.92,7217.92,501.785,3614950.8736,470.2779,-220522.367936,-0.6496597809,10.0,980.7551892719,cross,361495.08736,95.45326968161663,4.431179265932795,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离95.5%较安全；cross 共享保证金
8233591,796,0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,money_printer,ZETA,long,48.4,48.4,0.03221,1.558964,0.17522,-6.921694,-2.4485225085,3.0,,cross,0.519654,,4.431179265932795,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
