id,run_id,address,groups,coin,token,total,hold,free,entry_ntl,mark_px,current_value,price_trusted,anomaly_reason,day_volume_usd,trusted_value_cap,is_canonical
11802850,995,0x006f24a47fc10e5cc690671a90da3ff0e0754f8f,smart_money,UPUMP,299,3.123784,0.0,3.123784,0.00897943,0.10727,0.33508830968000003,1,,69.1929494,5000000.0,0
11802847,995,0x006f24a47fc10e5cc690671a90da3ff0e0754f8f,smart_money,USDC,0,0.01327727,0.0,0.01327727,0.0,1.0,0.01327727,1,,0.0,250000000.0,0
11800935,995,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,FEUSD,241,23639.76510269,0.0,23639.76510269,23452.28864,0.9998,23635.03714966946,1,,32457.7652868,5000000.0,0
11800932,995,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,HYPE,150,0.00077582,0.0,0.00077582,0.01687641,0.11898,9.23070636e-05,1,,0.0,250000000.0,0
11800934,995,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,LATINA,223,107364.7683,0.0,107364.7683,0.0,1.0,107364.7683,1,,0.0,250000000.0,0
11800936,995,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,MAX,734,1041693940.87688,0.0,1041693940.87688,0.0,6.7345,7015287844.835348,0,position_value_over_dynamic_limit,15247.4303219,5000000.0,0
11800933,995,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,STAR,154,2948.00982596,0.0,2948.00982596,0.29480098,0.000965,2.8448294820514,1,,747.4599057,5000000.0,0
11800931,995,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,USDC,0,7053018.63663306,2477951.298312,4575067.33832106,0.0,1.0,7053018.63663306,1,,0.0,250000000.0,0
11802862,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,BRIDGE,73,0.03,0.0,0.03,0.0040503,4021.0,120.63,1,,0.0,250000000.0,0
11802866,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,HYPE,150,0.13245352,0.0,0.13245352,4.95859295,0.11898,0.0157593198096,1,,0.0,250000000.0,0
11802864,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,KNTQ,124,11.45753762,0.0,11.45753762,1.45101296,35.95,411.89847743900003,1,,0.0,250000000.0,0
